lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y
59.7,224.2,2464.8,2036.5176,358,7413.36,556.08,100.55,256.529,268.312,433.181,577.427,247.716,409.621,550.774,562.651,568.518,768.689,992.353,559.707,765.8,977.647,80.0028,80.1047,100.568,106.322,1045.25,1030.62,998.228,1048.4,1042.42,1004.19
56.9,228.4,2497.92,2434.0056,350,7206.72,519.84,100.606,256.533,268.24,424.336,574.366,247.715,409.609,553.77,556.761,559.698,765.743,989.454,553.844,765.758,977.597,79.9216,82.7725,100.531,106.489,1042.4,1027.69,995.356,1048.44,1042.45,1004.1
57.3,211.7,2402.76,1215.552,342,6819.6,516.24,100.547,253.62,265.372,412.567,553.858,247.805,406.598,553.852,550.871,553.865,768.668,989.446,547.949,762.701,957.094,79.9829,82.8434,100.617,106.585,1045.23,1030.61,974.663,1048.46,1045.24,1004.11
57.6,199.2,2448.6,1687.9512,334,5123.52,510,100.631,253.673,265.367,415.459,539.072,247.818,409.635,551.012,547.922,550.919,768.741,989.474,542.039,759.805,957.016,79.9876,82.8172,103.395,106.365,1045.34,1033.58,971.686,1048.41,1045.2,1004.12
57.8,188,2478.48,2146.5912,314,3922.8,500.64,103.335,256.51,265.375,406.6,521.406,247.86,412.483,553.76,553.806,556.753,768.701,992.319,547.955,756.853,951.138,79.9605,82.8014,103.36,106.398,1045.26,1030.68,957.116,1048.38,1042.45,1004.16
61.4,170.9,2457.6,1770.5064,294,2929.44,493.44,103.407,253.635,262.451,391.947,483.298,250.649,406.673,550.744,556.825,562.703,774.549,989.406,550.919,742.264,933.463,80.0544,82.8894,103.494,106.491,1027.73,1018.88,945.308,1048.43,1045.22,1001.33
68.6,149.2,2443.2,1668.0768,260,2076.48,508.08,103.405,250.729,259.467,365.476,450.81,250.663,412.465,550.791,556.8,562.653,774.582,989.479,550.953,721.628,915.894,80.0715,82.8948,103.51,106.602,1015.92,1001.25,927.622,1048.43,1045.22,1004.13
74.9,141.7,2499.12,1912.6848,246,1500.72,484.56,103.383,247.853,250.74,341.999,409.543,247.852,406.71,547.858,553.902,559.766,774.549,989.43,550.852,721.614,901.08,80.1056,82.9686,103.605,106.629,998.289,989.439,907.088,1048.41,1042.45,1001.32
84.3,131.5,2500.56,1779.6792,244,1235.76,494.16,103.417,247.728,247.793,315.5,365.363,247.739,412.5,544.929,553.779,556.843,768.751,989.432,547.92,724.534,880.575,80.0689,82.908,103.487,106.471,977.575,965.883,886.463,1048.41,1042.46,1001.31
81.9,123.3,2481,1461.6888,226,1221.12,502.8,103.42,247.683,247.645,291.796,327.23,247.744,412.514,547.941,547.97,553.866,765.804,989.423,539.095,712.715,859.969,80.0498,82.8987,103.387,106.527,954.126,942.344,868.713,1048.42,1045.21,1001.29
79.4,118.6,2478.36,1869.8784,224,1086,496.8,103.407,247.693,247.702,338.997,306.564,247.729,412.578,542.06,547.891,553.874,765.811,989.452,533.235,692.115,845.205,80.0241,82.8415,103.44,106.368,942.312,927.63,856.903,1048.38,1042.46,1001.33
84.8,115.1,2439.12,1539.6576,192,895.68,497.28,103.367,244.902,244.886,274.222,268.37,247.683,406.685,536.194,533.266,547.923,762.849,989.449,527.26,674.456,833.339,80.0574,80.106,103.408,103.634,918.751,901.112,836.458,1048.42,1045.24,1001.31
80.2,112.9,2472.12,2180.2248,172,811.2,572.4,100.586,247.61,247.671,274.262,244.863,247.702,409.512,539.092,530.259,544.97,762.776,989.445,518.489,665.588,821.637,79.9819,80.0392,103.431,103.645,915.805,904.056,830.466,1048.39,1045.23,1001.3
71.4,112.4,2499.12,2296.4136,170,756.72,594.24,100.507,244.858,244.884,259.505,221.196,247.678,409.639,542.007,530.372,547.942,762.772,989.437,521.481,656.823,815.798,79.9615,79.9857,103.446,103.618,912.951,904.065,824.652,1048.38,1042.43,1001.33
64.7,112,2496.48,2372.8536,178,696,663.12,100.517,244.791,244.767,253.588,200.69,247.638,409.555,539.116,530.347,547.911,765.691,989.454,524.333,651.024,815.802,79.9297,79.9967,103.377,103.603,907.064,898.165,827.594,1048.4,1045.22,1004.11
59.8,111.8,2489.4,2551.7232,184,642.48,779.76,100.523,244.838,244.845,262.43,197.611,247.654,406.664,544.981,547.944,556.773,768.748,992.337,536.142,686.219,836.37,79.953,79.9712,103.456,103.574,930.595,924.602,845.201,1048.41,1045.21,1004.15
57.1,112.4,2409.72,2171.052,210,596.4,1035.36,100.501,247.632,247.651,253.588,197.818,247.757,409.66,547.885,550.812,556.804,768.681,992.348,536.203,695.197,853.981,79.9497,80.0285,103.414,106.354,939.402,921.733,859.951,1048.4,1042.45,1004.14
55.8,113.8,2286.12,2060.9784,256,561.12,1569.12,100.586,244.879,247.649,271.293,221.314,247.635,406.586,545.034,550.9,556.846,768.741,989.437,542.092,715.671,865.854,80.0194,80.0376,103.462,106.34,957.08,948.178,877.601,1048.36,1042.44,1004.1
54.5,116.7,2372.28,2216.916,256,539.52,5303.52,100.569,247.681,247.65,291.733,244.8,247.752,409.488,547.927,553.798,559.743,771.629,992.366,545.038,736.329,886.455,79.9595,80.065,103.374,106.402,986.517,977.62,898.177,1048.41,1045.23,1004.14
55.1,119.1,2232.6,2510.4456,224,511.44,7182.96,100.618,247.755,247.751,294.895,277.166,247.843,406.715,550.86,550.912,556.81,774.568,992.338,542.057,736.324,909.952,80.0051,80.0992,103.417,103.628,1001.17,992.36,924.7,1048.43,1042.46,1004.13
62.7,117.2,2179.56,2597.5872,234,486,7334.88,103.351,247.79,247.863,294.831,277.166,247.798,412.514,550.999,556.824,565.574,780.41,989.474,553.773,745.11,930.546,80.0386,82.8093,103.396,106.457,1021.78,1012.99,939.359,1048.38,1042.42,1004.11
76.1,115.2,2022.36,2190.9264,264,476.16,7362.24,103.349,247.889,250.684,306.582,341.943,250.629,409.71,553.747,556.765,559.75,777.485,992.324,550.924,751.021,948.219,80.0825,82.8616,103.52,106.41,1024.8,1015.93,957.079,1048.39,1042.46,1004.11
102.3,115.3,1879.56,2050.2768,296,462,7322.88,100.622,250.671,253.694,338.891,388.992,247.85,409.664,553.883,556.755,559.709,780.449,992.336,550.919,759.834,954.195,80.096,82.8274,103.591,106.457,1030.66,1021.79,971.763,1048.35,1042.41,1004.13
128,114.7,2090.64,1747.5744,314,450.48,7371.6,103.36,253.661,265.285,368.474,439.097,247.859,412.568,556.765,559.724,562.681,783.439,992.395,553.87,765.676,974.704,80.0669,82.8404,103.612,106.517,1045.32,1030.65,992.349,1048.38,1042.42,1004.21
132.3,114.4,1869.36,1889.7528,320,438.96,7407.12,103.379,262.461,268.416,391.955,489.157,250.739,412.639,559.789,565.572,568.512,786.24,992.42,556.825,762.886,980.585,80.0715,82.833,103.513,106.487,1045.24,1030.63,1001.28,1048.38,1042.4,1004.21
115.9,114.4,1780.32,1967.7216,298,426.96,7417.68,103.361,265.418,271.294,409.557,530.316,253.641,421.4,565.619,574.364,574.465,786.307,995.259,571.436,774.604,986.473,82.7767,82.9489,106.334,109.391,1045.31,1030.68,1004.19,1048.4,1042.44,1004.26
100.7,114.1,1838.52,2111.4288,280,411.6,7405.44,103.371,268.219,271.434,433.121,556.827,253.592,412.644,562.71,568.571,574.36,783.332,992.413,565.595,765.728,983.516,82.7789,82.8919,106.386,106.572,1042.39,1027.69,1001.26,1048.46,1045.23,1004.21
89.1,113.5,1958.88,1966.1928,256,396,7362.72,100.591,268.177,271.391,430.199,577.291,250.762,415.494,556.814,574.396,577.312,783.367,992.382,571.456,768.721,980.663,79.9809,80.0845,103.557,106.392,1042.38,1027.66,1001.25,1048.37,1042.45,1004.2
82.4,112.6,1738.32,1825.5432,222,384.48,7321.92,100.54,265.439,271.414,439.121,586.171,250.702,418.457,553.728,577.35,577.394,786.306,995.229,574.465,765.848,980.653,80.0702,80.0857,103.531,106.347,1042.43,1027.74,1001.26,1048.37,1042.42,1004.18
80.6,112.3,1754.4,1452.516,234,379.68,7385.04,100.583,262.498,271.292,436.061,586.243,247.809,412.498,547.986,568.562,571.45,783.441,992.403,568.514,765.822,980.681,80.0059,80.025,103.461,103.586,1045.2,1027.78,1001.22,1048.43,1042.44,1004.13
77.3,112.8,1816.08,1955.4912,254,376.32,7371.84,100.521,259.5,271.227,433.196,583.223,247.662,406.646,536.187,571.431,571.505,780.5,995.225,568.54,765.834,977.689,79.9215,79.9693,103.453,103.53,1045.37,1033.58,998.223,1048.44,1042.44,1004.21
73.7,113.3,1842.96,2320.8744,280,363.6,7129.44,100.56,256.576,271.21,433.2,577.395,244.87,400.816,527.396,568.527,571.427,777.514,989.455,565.584,765.773,980.567,80.0131,80.0775,103.426,103.593,1045.43,1036.52,998.321,1048.4,1042.38,1004.14
72.6,114.1,1917,2261.2512,266,358.8,6555.12,100.512,250.769,268.356,430.186,574.495,244.804,391.994,509.677,562.651,562.672,768.733,983.518,562.644,765.799,983.585,80.0236,80.0731,103.499,106.44,1045.45,1036.53,1001.24,1051.22,1042.43,998.311
71.4,115.2,1841.16,2256.6648,248,355.2,5486.88,100.605,250.757,268.365,433.123,574.329,244.717,385.959,489.044,559.697,556.8,762.821,974.718,559.71,765.746,983.599,79.9832,80.0417,103.481,106.332,1045.42,1039.45,1001.24,1051.29,1042.45,980.665
65.2,116.5,2156.76,2417.1888,234,346.8,4445.76,100.606,250.729,268.398,430.149,574.371,244.664,365.572,459.759,556.83,556.764,759.82,965.891,559.726,765.762,983.58,79.9851,80.0391,103.429,103.566,1045.35,1036.51,1001.23,1048.2,1039.42,974.761
65.1,120,2098.8,2064.036,266,347.04,3782.64,100.631,250.622,268.289,427.27,556.781,241.883,353.668,433.019,556.745,553.799,748.147,951.2,556.827,768.643,983.521,79.9784,80.0729,100.613,106.403,1045.2,1033.55,1001.18,1042.43,1030.64,959.96
71.1,119.8,2189.04,2603.7024,276,348.24,3396.96,100.593,247.714,268.195,418.493,556.841,233.046,324.293,388.901,556.762,553.776,739.122,930.556,559.751,765.794,983.57,80.0774,80.0574,103.498,103.487,1045.22,1036.49,1001.23,1024.78,1015.93,939.431
72.8,119.8,2294.28,2751.996,254,353.52,2863.68,100.573,244.877,262.416,409.546,533.223,227.23,344.84,380.163,547.919,539.098,715.622,907.076,550.935,762.833,977.761,80.0396,80.0369,103.443,106.321,1045.24,1033.58,998.251,1004.14,998.148,918.799
76.8,122.3,2375.64,2730.5928,234,348.72,2514.24,100.583,244.794,265.288,409.535,527.371,224.208,274.247,294.807,544.982,536.138,695.131,886.436,547.938,762.833,977.738,79.9849,79.9724,103.428,103.437,1045.21,1033.55,998.305,989.448,977.638,901.058
81.4,121.7,2461.56,2582.2992,200,350.4,2223.36,100.523,244.643,262.452,406.658,486.181,221.296,271.324,294.807,542.093,533.188,671.703,871.671,550.818,765.806,980.57,79.8792,79.9307,97.5993,103.375,1045.36,1033.58,1001.16,971.691,954.237,880.49
84.9,119.9,2474.16,2550.1944,196,375.36,1696.8,97.5708,244.668,253.638,406.657,494.974,224.288,259.538,294.807,533.261,527.311,659.732,856.894,542.075,765.813,980.641,79.805,79.824,94.7272,100.559,1045.43,1036.52,1001.12,951.258,942.31,862.826
83,116.5,2442.6,2125.188,216,423.84,1463.52,91.7394,241.887,253.653,397.799,483.21,224.12,250.753,218.27,530.29,521.45,636.208,836.511,536.213,762.873,980.641,76.9046,77.0574,88.8165,100.59,1045.31,1033.57,1001.15,930.541,921.688,851.097
79,114.5,2478.6,2415.66,198,441.84,1281.84,91.6995,241.796,250.757,392.007,483.178,221.316,244.816,200.529,530.23,518.501,639.137,839.347,536.181,762.861,980.666,74.1318,77.0158,88.7459,97.6113,1045.31,1033.59,1001.2,936.48,927.695,854.049
76.1,112.9,2502.84,2732.1216,212,477.84,1121.28,91.709,244.636,256.533,406.674,500.823,224.126,244.783,200.534,527.347,515.602,645.161,845.271,533.223,762.849,983.554,76.906,77.0025,88.8462,100.49,1042.42,1030.63,1001.26,948.27,933.572,857.007
78.6,109.5,2424.84,1733.8152,234,533.76,1009.2,88.879,241.897,253.631,403.718,497.908,224.187,247.656,203.606,530.318,524.422,665.572,859.864,536.176,759.873,980.602,76.9222,77.022,88.8727,100.515,1045.24,1030.62,1001.2,960,951.255,865.846
81.1,111.1,2493.96,2596.0584,284,739.92,903.36,91.7007,241.894,259.452,409.517,527.283,221.299,235.981,218.21,530.272,524.405,686.234,880.429,533.277,759.797,977.71,76.9352,77.0239,91.7303,97.6347,1045.28,1030.63,998.31,977.794,971.806,883.556
82,110.4,2454.48,2103.7848,294,1740.48,838.56,91.7332,241.783,256.523,409.637,544.988,221.151,244.715,215.375,530.351,527.372,703.917,898.172,536.175,756.942,977.744,77.0421,77.0571,97.6709,103.491,1045.31,1033.54,998.257,998.204,983.544,906.92
78.9,110.3,2453.04,2093.0832,284,4175.76,791.76,91.8007,244.656,256.592,412.606,571.44,224.189,256.564,235.978,536.19,530.343,718.697,915.879,544.998,765.69,980.639,77.0458,77.0668,97.6568,103.382,1045.21,1030.67,1001.16,1010.04,1001.14,927.61
77.2,108.6,2440.2,1947.8472,306,6164.4,780.48,97.6126,244.644,259.519,424.346,568.576,221.347,294.813,283.074,547.986,542.075,742.164,939.444,553.78,765.71,977.694,77.0566,79.8576,97.5971,103.445,1045.23,1030.65,998.231,1030.68,1021.79,951.189
73.3,110,2499.12,2689.3152,340,7046.16,747.6,97.5837,244.73,262.435,421.351,565.564,224.247,318.398,338.879,553.795,550.895,748.124,957.031,553.839,762.855,980.568,79.7876,79.9369,100.468,103.59,1045.28,1033.56,998.332,1045.44,1039.48,971.824
72.5,110.8,2429.16,1791.9096,372,7399.44,724.56,100.454,247.729,265.368,427.262,571.403,235.943,321.36,356.667,556.828,553.899,762.738,977.676,559.753,768.733,980.67,77.0834,79.9144,100.512,103.497,1045.35,1036.49,1001.23,1051.31,1045.3,992.34
70,125.9,2492.88,2577.7128,414,7349.28,700.8,100.514,247.832,265.423,430.158,574.313,244.66,380.14,409.567,559.741,559.714,765.849,995.308,559.719,774.571,983.55,79.9419,80.0164,100.569,106.375,1045.25,1030.67,1001.29,1054.24,1045.46,1004.15
67.9,184.6,2469,2259.7224,432,7323.36,672.72,103.348,250.77,268.265,433.088,577.312,244.812,359.504,436.021,556.771,556.83,774.543,998.136,553.874,762.866,983.524,79.9489,82.8219,100.497,106.455,1045.3,1030.67,1001.25,1054.19,1045.44,1007.14
67.7,275.8,2454.36,2071.68,446,7409.04,658.8,100.577,253.639,268.338,427.231,577.306,244.905,371.345,471.405,556.748,559.717,771.601,998.199,553.817,762.8,980.648,79.9245,82.8055,100.613,106.549,1045.26,1030.65,1001.22,1051.36,1045.39,1010.04
67.1,341.5,2496.24,2640.3936,470,7414.32,624,100.573,256.549,268.266,433.077,577.482,247.711,397.794,524.425,562.672,568.552,768.755,998.204,556.806,765.801,977.765,79.8675,80.0581,97.6684,106.442,1039.45,1024.84,1001.17,1051.33,1045.37,1012.96
66.2,340.1,2497.8,2667.912,474,7413.12,596.64,97.6721,253.688,268.25,430.129,577.431,247.715,397.821,536.225,562.634,568.528,774.534,998.184,556.773,765.853,980.672,79.8323,79.9647,100.473,103.565,1045.19,1027.79,1001.25,1051.34,1045.39,1010.05
64.7,305.1,2498.16,2654.1528,464,7392.48,599.04,100.451,259.465,268.378,436.082,577.521,247.79,409.625,550.938,562.674,568.545,780.421,998.228,559.706,765.846,983.507,79.9401,79.9961,100.546,106.347,1042.4,1027.69,1001.28,1051.31,1045.39,1012.97
62.8,292.5,2487.84,2450.8224,426,7329.12,582.96,97.653,262.379,268.409,433.133,583.259,247.859,415.529,556.731,562.699,568.541,783.333,998.235,559.719,774.542,977.718,77.0822,79.965,100.559,106.435,1042.35,1027.67,1001.19,1051.3,1045.38,1012.99
61.6,272.1,2457.12,2027.3448,390,7322.64,571.44,97.6425,262.481,268.449,433.222,583.249,250.649,424.308,559.695,565.63,571.462,780.426,998.221,559.731,765.826,977.692,79.8275,79.9673,103.385,106.336,1045.3,1030.64,1001.16,1051.31,1045.38,1012.93
61.2,255.6,2452.92,1765.92,378,7413.12,568.08,97.6774,265.288,271.2,439.072,583.296,250.701,415.456,562.676,568.555,574.363,780.483,998.254,562.681,768.703,974.742,79.9089,80.0036,103.45,106.45,1045.37,1033.56,995.324,1051.34,1045.41,1013.01
59.8,243.5,2497.68,2322.4032,364,7375.44,594.72,97.6664,256.599,268.339,433.214,583.308,247.794,415.466,562.697,565.596,571.484,777.492,998.277,559.75,765.77,971.809,79.8562,80.008,103.399,106.384,1048.19,1036.52,983.597,1051.32,1045.4,1013.02
58.9,224.4,2499.96,2336.1624,334,6656.88,566.16,100.443,259.499,268.325,430.252,583.242,247.828,412.568,559.691,553.885,562.629,771.638,998.182,550.917,762.763,965.923,79.8286,80.0126,103.365,106.593,1045.45,1036.48,977.712,1051.35,1045.41,1010.02
58.2,200.2,2485.8,2123.6592,326,5394.24,538.8,100.482,259.554,268.295,436.125,583.22,247.864,412.651,556.821,556.842,568.502,777.478,998.241,553.822,759.83,957.029,79.8742,80.0098,100.599,106.471,1045.36,1033.57,971.752,1051.3,1045.39,1012.97
58.5,185.8,2465.88,1804.14,284,4584.24,527.04,100.579,259.557,268.405,436.063,580.276,250.631,412.548,556.767,571.441,577.315,783.38,998.223,562.636,759.835,948.206,79.975,80.0479,103.423,106.469,1033.59,1021.83,954.189,1051.35,1045.41,1010.09
59.5,177.7,2484,2157.2928,246,3655.2,510,100.609,259.511,268.305,430.17,571.524,250.71,409.712,553.871,562.654,571.5,777.546,998.161,553.856,748.09,930.49,80.0449,82.8414,103.431,106.554,1021.73,1007.08,936.521,1051.35,1045.43,1007.16
60.6,143.8,2459.16,1324.0968,244,2502,548.64,100.565,256.607,268.323,421.431,550.893,247.857,412.628,553.851,556.811,565.624,774.541,998.13,550.914,739.308,904,80.0963,82.8481,103.622,106.552,998.168,983.561,907.112,1051.36,1045.43,1007.16
59.6,136.7,2499.96,815.0064,252,2014.32,586.08,100.567,256.573,268.276,403.751,509.785,247.816,409.696,550.998,553.813,559.742,768.77,998.129,547.886,730.436,880.613,80.0704,82.8395,103.594,106.593,971.808,959.975,886.475,1051.34,1045.43,1007.13
62.8,134.7,2500.44,151.5072,254,1703.04,561.84,100.594,250.654,256.523,341.907,397.84,247.796,412.497,547.894,542.074,550.894,765.695,995.369,530.363,695.056,833.526,79.9891,82.7798,103.351,106.457,933.496,927.521,839.352,1051.3,1045.4,1007.11
71.1,125,2483.64,1860.7056,208,1475.76,559.68,100.575,247.795,250.632,312.487,356.588,247.735,403.681,542.045,533.183,545.011,765.728,998.131,521.495,671.574,812.796,79.9518,80.0462,103.403,106.377,910.001,904.017,818.742,1051.31,1045.41,1007.11
70.2,119.8,2479.92,1889.7528,190,1252.08,624,100.492,247.658,247.717,283.038,312.468,247.65,406.61,542.014,530.347,544.967,765.782,998.206,521.49,650.924,795.228,79.8742,80.0068,103.407,106.345,859.916,845.207,809.862,1051.29,1045.41,1012.94
66.8,116.4,2447.04,1788.852,208,1050.24,711.84,97.6325,247.639,247.676,294.828,268.219,247.698,409.55,539.16,530.26,539.152,762.823,998.146,518.525,642.129,789.336,79.854,79.8934,103.413,103.519,874.62,859.917,801.059,1051.28,1045.4,1010.02
66,115.1,2459.16,1903.512,208,967.44,747.6,94.7136,244.846,247.671,285.954,224.169,244.874,406.692,536.121,527.357,536.221,765.689,998.134,512.605,627.492,783.444,79.8305,79.8757,103.404,103.546,856.993,842.254,792.24,1051.33,1045.43,1007.14
63.6,116.3,2492.04,2492.1,182,882.72,947.76,94.7271,244.781,244.855,268.345,200.737,244.849,406.59,533.217,530.357,545.004,765.839,995.346,521.448,642.163,786.331,79.8109,79.8355,103.387,103.419,880.574,874.611,792.284,1051.3,1045.4,1007.09
59.7,115,2481.24,2424.8328,188,792.72,1073.52,94.7228,244.759,244.841,265.326,194.806,244.851,394.865,530.389,530.329,544.98,765.778,998.151,518.51,651.013,801.061,79.8279,79.8191,103.378,103.431,898.137,883.509,809.832,1051.3,1045.41,1010.02
57.4,112.9,2396.88,1834.716,214,751.2,1525.92,97.5944,244.834,244.87,265.314,194.738,247.632,394.896,530.416,533.258,547.944,765.815,998.145,524.364,671.489,815.758,79.8626,79.8439,103.39,103.479,921.699,909.927,824.617,1051.33,1045.43,1007.14
55.4,113.5,2338.44,2382.0264,234,697.2,4019.04,97.6651,244.914,247.662,265.318,197.637,247.692,406.572,533.316,542.058,553.774,765.838,998.181,530.262,695.091,839.299,79.9096,79.9493,100.557,103.462,933.488,927.536,851.096,1051.3,1045.41,1010.02
54.2,112.1,2196.84,1995.24,224,655.68,6546.72,97.6231,244.902,244.905,274.239,203.632,247.715,397.836,530.405,550.894,559.689,768.723,998.145,542.023,715.593,856.923,79.9074,79.9367,100.62,103.611,957.077,951.133,862.826,1051.32,1045.42,1007.14
58.9,111,2107.32,1969.2504,210,628.32,7341.84,100.456,247.612,247.629,291.759,241.78,247.683,406.596,536.198,550.879,559.678,774.538,995.36,539.141,730.389,880.436,79.967,79.9199,103.5,103.389,980.645,974.687,883.493,1051.31,1045.42,1007.09
80.5,111.7,1937.88,2515.032,216,598.56,7410.96,97.6672,247.648,247.637,306.6,271.223,247.745,406.599,542.087,550.818,556.784,774.542,995.37,539.078,727.461,910.034,79.8508,79.926,103.412,103.646,1001.27,995.338,924.696,1051.37,1045.44,1007.11
125.6,111.7,1912.8,2441.6496,236,565.68,7381.2,100.455,247.808,247.879,312.481,338.973,247.832,409.689,550.816,553.893,562.662,771.636,998.138,550.886,753.949,951.18,79.8544,79.9351,103.351,103.56,1033.59,1024.72,960.053,1051.35,1045.44,1007.1
172.9,111.5,1957.56,2171.052,254,545.04,7377.36,97.6727,250.629,253.689,339.021,400.742,247.803,409.635,553.749,556.806,559.75,774.609,998.156,553.807,762.783,971.791,79.98,79.9631,103.597,103.559,1045.33,1033.59,980.688,1051.37,1045.43,1007.12
194.3,111.4,1952.88,2154.2352,260,519.6,7327.44,100.489,256.594,268.202,371.355,447.854,247.878,412.497,553.951,556.819,559.758,771.625,998.187,553.829,765.837,977.696,79.9658,79.957,103.558,106.343,1045.22,1030.63,998.163,1051.38,1045.44,1010.01
174,110.2,2033.28,1764.3912,258,503.76,7352.16,100.534,262.436,268.394,394.931,497.861,250.734,409.649,556.884,562.662,562.7,780.459,998.14,556.796,765.791,980.634,79.9697,79.9714,103.489,106.369,1045.3,1030.69,998.361,1051.4,1045.46,1007.12
147.6,110.9,2006.4,1987.596,264,495.12,7421.76,100.465,265.364,271.319,412.592,530.392,250.708,415.591,565.632,562.661,565.61,783.383,998.156,559.704,765.801,980.685,80.0238,80.0089,103.545,106.366,1045.2,1027.77,1001.21,1051.34,1045.41,1009.99
126.2,112.5,2039.04,2311.7016,272,472.32,7265.76,100.477,265.306,271.403,433.158,556.765,247.861,412.496,556.78,568.498,571.466,777.533,998.158,562.693,765.817,977.69,79.9323,79.9491,103.539,103.621,1039.42,1024.81,998.307,1051.33,1045.41,1007.17
115.9,110.7,2073.96,1214.0232,250,467.76,7408.56,100.449,265.292,271.329,433.092,574.524,247.876,412.61,553.869,571.451,571.508,783.388,995.354,565.631,765.782,977.664,79.8928,79.9414,103.449,106.401,1042.34,1027.68,998.223,1051.37,1045.42,1007.09
102.2,113.9,2058.36,2119.0728,246,447.12,7345.92,97.6492,262.38,271.327,436.038,580.383,247.695,409.626,550.892,559.747,562.678,780.437,998.186,559.701,765.714,977.7,79.9809,79.9639,103.502,103.582,1042.31,1027.68,998.297,1051.4,1045.45,1010.04
93.1,113.7,1965.12,1782.7368,250,435.36,7340.88,100.543,262.429,271.313,433.198,592.087,247.724,397.881,533.324,565.568,568.503,780.481,995.311,562.674,765.79,977.776,79.9477,79.9338,103.408,103.508,1042.32,1027.69,998.316,1051.32,1045.37,1007.07
86.2,115.6,2022.48,1846.9464,262,418.8,7310.16,100.544,265.278,271.4,439.046,586.239,247.788,400.737,524.407,565.615,568.539,783.37,998.168,565.562,765.781,977.72,79.9387,79.9537,103.436,103.603,1039.49,1024.85,998.245,1051.37,1045.41,1007.1
84.2,115.9,1970.28,1720.056,258,417.12,7394.16,100.451,256.535,268.451,433.148,580.371,244.895,386.033,503.775,562.638,562.653,768.714,992.398,562.627,765.804,977.722,79.983,79.9461,106.335,103.418,1042.33,1027.69,998.182,1051.37,1045.35,1004.15
81.2,116.9,2026.8,2427.8904,274,401.52,6841.92,100.528,253.648,271.165,436.015,577.526,244.787,377.259,477.345,556.774,556.772,762.823,983.502,556.774,768.711,977.691,79.9274,79.9759,103.506,103.646,1039.47,1024.86,998.137,1054.2,1045.42,998.228
86,118.7,2105.52,1441.8144,228,406.56,6514.08,100.466,250.654,268.294,433.142,577.419,241.864,362.612,450.815,556.766,556.755,765.708,974.809,556.799,765.824,977.725,79.9062,79.9462,103.424,103.591,1042.36,1027.72,998.143,1048.44,1042.41,986.514
83.5,132.2,2346.36,2516.5608,218,405.84,6003.84,97.677,247.694,265.376,415.566,559.68,235.914,318.389,380.202,553.813,550.828,748.14,954.176,556.741,762.856,977.745,79.9564,79.958,103.515,103.596,1042.36,1027.74,998.201,1048.29,1042.4,968.779
85.8,154.1,2308.92,2183.2824,222,418.8,4925.28,100.529,247.643,265.348,424.342,565.628,232.98,303.678,324.284,556.758,553.768,739.26,942.299,559.742,765.7,977.74,79.9554,79.9229,103.417,103.464,1045.21,1030.66,998.227,1033.63,1024.75,951.208
93.2,186.7,2275.8,2067.0936,248,431.28,4349.28,100.471,244.76,262.464,409.673,544.963,224.317,256.592,291.892,550.887,544.971,718.689,924.593,553.864,762.886,977.707,79.903,79.9244,100.517,103.495,1042.42,1027.79,998.244,1021.78,1007.14,930.572
96.3,227.8,2269.8,2012.0568,252,439.92,4218.72,97.6453,244.652,256.563,409.505,527.312,224.145,271.238,291.892,542.051,530.353,703.957,901.143,547.972,762.696,977.716,79.8423,79.8889,100.58,103.395,1042.44,1030.61,998.237,998.339,989.386,907.071
93.6,317.8,2400.24,2713.776,216,420,3627.12,97.5536,244.633,253.693,409.512,518.544,224.209,350.746,291.892,530.218,524.352,680.383,880.442,533.224,759.778,977.664,79.82,79.8421,103.355,103.381,1045.38,1036.49,998.181,977.775,971.765,883.602
93.9,453.5,2390.76,2735.1792,212,387.6,3179.28,91.8009,241.777,253.612,403.702,494.98,221.317,250.735,221.216,533.23,527.338,659.736,859.849,539.126,762.78,977.723,77.0576,77.0587,97.6748,100.596,1045.35,1033.62,998.182,957.024,951.056,868.724
88.6,513.7,2443.32,2216.916,216,367.92,2683.44,91.7679,238.93,250.788,397.803,483.138,221.232,253.669,200.674,530.333,524.431,633.311,836.516,536.164,762.751,980.633,76.9295,77.0069,94.6676,100.448,1045.32,1033.6,998.349,942.379,930.594,851.132
79.2,543.1,2457.84,2297.9424,226,353.76,2245.92,91.7095,241.75,250.744,397.822,483.227,224.093,244.793,177.073,527.39,521.444,618.558,830.514,530.365,753.965,977.763,74.0923,77.0031,88.85,94.6377,1045.33,1033.59,998.296,927.624,915.86,839.311
79.9,524.4,2441.52,1677.2496,214,349.68,1886.16,91.6964,241.75,250.763,400.764,483.229,221.331,238.862,168.208,521.477,509.733,609.791,824.569,527.358,756.881,980.658,74.129,76.9735,88.8496,91.7929,1045.37,1036.51,1001.15,924.68,910.005,833.53
86.1,458.4,2456.52,1796.496,202,343.44,1595.52,88.8788,241.873,253.621,406.619,489.084,224.241,244.74,171.093,527.35,518.482,612.674,824.66,533.195,762.752,980.598,74.1011,76.9635,88.7645,88.8271,1045.28,1033.55,998.329,927.51,912.944,836.346
