lh,rh,ls,rs,w,ll,rl
70.1,177.3,2189.4,2103.08,142,115.4,169.3333333
72.5,173.4,2343.36,1799.28,140,114,171
69.6,175.7,2351.76,1601.32,138,114.2,171.3333333
66.9,169.8,2348.64,1826.72,139,113.6,171.3333333
64.8,157.1,2498.76,1736.56,140,113.6,171.6666667
62.7,126,2496.6,2367.68,142,113.2,170.3333333
63.7,105.6,2499.12,2334.36,140,112.6,168.3333333
61,94.3,2472,2056.04,142,111.6,168.3333333
59.3,87.3,2472.96,2052.12,142,111.4,170
61.5,84.4,2509.92,2644.04,146,112.4,170
64.1,82.5,2509.08,2630.32,149,112.2,166.6666667
65.3,80.9,2451.6,1701.28,152,110.4,168.3333333
75.3,80.4,2490.6,2328.48,156,111.6,167.6666667
86.6,79.8,2484.24,2216.76,160,112,168
96.4,79,2473.32,2205,160,113.2,170.3333333
100.3,79,2510.76,2836.12,159,114.8,170.3333333
95.9,79.6,2507.64,2771.44,155,114.8,169.6666667
90.3,79.9,2491.56,2451.96,154,114.2,168.6666667
84.3,78.5,2473.2,2144.24,157,113.2,167
79.6,76.2,2446.08,1754.2,158,111.8,168
77.5,75.4,2478.6,2208.92,157,112.4,169
76.5,75.1,2509.68,2842,155,113.4,167.6666667
73.5,74.8,2492.28,2450,152,112.4,167.6666667
70.8,75.6,2507.88,2742.04,152,112.2,166.6666667
67.8,74.7,2490.12,2457.84,150,111.4,165.3333333
64.3,73.7,2462.4,1991.36,148,109.8,166.3333333
61.4,73.4,2478.72,2226.56,148,110.8,166.6666667
58.9,72.8,2455.92,1840.44,145,111.2,169
57.2,73.4,2493.12,2436.28,144,114,170
56.7,73.2,2507.88,2673.44,143,114.4,168.3333333
55.8,75.6,2482.44,2179.52,141,112.6,167.3333333
55.7,70.9,2442.36,1566.04,138,111,171.3333333
57.7,70.8,2483.16,2250.08,138,112.4,174
59.9,70.2,2529.72,2987.04,141,113.6,171.3333333
61.8,68.1,2289.84,1965.88,142,112,170.6666667
61.2,69.6,2424.72,2371.6,141,111.6,169.6666667
59.9,71.5,2448.12,2259.88,138,111.6,168
58.4,70.9,1511.28,1869.84,137,111,171
58.1,73.4,1298.76,2934.12,139,112.6,166.6666667
56.6,73.5,1141.2,1566.04,137,109.4,169
56.2,75,1223.64,2546.04,141,110.8,168.6666667
54.8,74.7,1077.36,2606.8,148,110.2,167.6666667
54,73.5,808.56,2299.08,143,109.6,166
52.4,72.5,818.76,1620.92,141,110.2,165.3333333
51.8,72,1155.24,1548.4,139,112.2,167.3333333
52.1,72.1,1422.6,2306.92,138,114.8,166.3333333
52,71.1,1644.24,1977.64,136,114,167
52.3,74,2020.44,2171.68,138,114,165
52.4,75.6,1926.96,1597.4,135,112.2,166
54.3,79.8,2211.36,1662.08,135,111.6,169.3333333
58.6,84.3,2207.16,2232.44,135,112.6,173
72,83.1,2427,2526.44,134,112.6,173.6666667
71.6,82.4,2398.56,2485.28,135,112.2,173.3333333
76.5,79.7,2487.96,2491.16,138,112.2,171.6666667
77.5,76.8,2469.36,2081.52,144,111.6,170
73.6,75.7,2449.44,1811.04,143,113.8,169
73.5,74.1,2458.32,1860.04,141,113.2,171
74.1,72.8,2506.68,2526.44,142,114,170.6666667
75.6,72.5,2502.96,2571.52,143,113.4,171
74.1,73.7,2498.76,2520.56,143,112.6,171.3333333
72.2,74.1,2481.6,2281.44,146,111.6,170
69.7,73.8,2463.12,1997.24,153,110.8,171.6666667
68,74.3,2502.72,2612.68,160,113.4,173
67.1,74.6,2510.52,2716.56,167,115.4,170.6666667
67.7,72.7,2433.96,1468.04,168,116,176
71.5,76.3,2499.48,2555.84,170,120.4,177.3333333
70.5,78.4,2480.52,2330.44,168,120.8,177.3333333
68.2,77.3,2463.6,1987.44,166,120.6,180.6666667
67.7,76.3,2504.16,2651.88,165,121.8,182
66.5,74.4,2501.88,2551.92,163,121.6,178
64.1,71.6,2440.44,1522.92,162,118.6,180.6666667
63.9,71.8,2501.88,2530.36,165,119.6,178.3333333
62.8,70.4,2469.12,2003.12,157,117.6,177.6666667
62.5,70.3,2466.96,1954.12,156,117.2,179
61.6,70.7,2507.88,2626.4,157,118.6,174
58.5,68,2411.64,1027.04,151,115.6,178
58.5,69.1,2497.2,2453.92,152,121,177.6666667
56.6,68.6,2502.12,2514.68,150,122,176
55.5,67.6,2476.2,2108.96,149,122.2,174.6666667
54.9,68.3,2464.2,1926.68,148,122.8,173
56,67.6,2430.6,1340.64,145,123.2,175.6666667
57.7,68.7,2504.64,2477.44,146,126.2,175.6666667
60.7,67.5,2150.04,2269.68,140,126,175.6666667
61.4,66.8,2304.6,1897.28,140,125.8,174.6666667
61.6,67.2,2455.08,1620.92,138,123.8,172.3333333
58.1,67.4,1846.44,1818.88,137,122,174.6666667
57.4,68.7,1176,2140.32,142,122.6,175.3333333
56.7,68.7,1197.12,2410.8,146,121.8,176
54.8,72.1,1120.32,1975.68,141,120.6,177
54.2,70.1,1056.24,2032.52,141,120.4,174.3333333
52.8,69.3,929.04,1397.48,139,119.8,173.3333333
52.8,71.7,965.52,1867.88,139,121.2,172.3333333
52.6,70.4,912.24,1430.8,137,120.8,173.6666667
52.1,72,1262.76,2275.56,137,122.4,172.6666667
51.5,71.2,1231.44,2016.84,136,122.2,170.3333333
50.6,71.9,1389.12,1536.64,133,120.4,169.3333333
51.6,73,1899.84,1246.56,135,118.2,167.6666667
55.5,73.8,2020.56,1128.96,134,116.4,170.3333333
65.4,77.6,2121.72,2134.44,135,117.2,169.6666667
71.8,78.7,2338.2,1979.6,132,115.8,167
81.3,78.5,2401.08,1517.04,129,113.6,168
85.4,79.3,2312.4,2028.6,130,114.8,166.6666667
88,78.1,2391.36,717.36,129,114,170.3333333
100.7,77.8,2423.88,2681.28,135,116.2,169.3333333
97.9,76.4,2495.88,2638.16,138,115.8,168.6666667
88.4,76.1,2509.2,2649.92,142,114.8,166.6666667
80.7,73.3,2463.72,1903.16,142,112.8,166.3333333
75.8,71.8,2471.28,2032.52,147,112.6,165.3333333
70.1,70.1,2461.44,1869.84,150,112,165.6666667
68.5,69.5,2479.2,2144.24,154,112,167.6666667
74.2,69.8,2510.04,2661.68,161,112.8,167.6666667
80.8,71.6,2507.04,2606.8,164,112.6,166.6666667
88.5,71,2502,2508.8,167,113.4,166.3333333
89.4,70.7,2494.8,2379.44,169,114.4,165
84.2,72.2,2468.4,1958.04,167,115.8,164.3333333
80.5,74.9,2458.8,1791.44,165,117.8,163
76.4,76.3,2416.44,1103.48,162,118,168.3333333
75.9,82.2,2507.04,2581.32,162,122,167.6666667
73.9,84.7,2472.12,2030.56,158,119.6,168
75.9,83,2486.52,2255.96,158,119,167.3333333
75.5,78.5,2464.68,1909.04,155,118,171.3333333
75.3,75.7,2489.76,2320.64,155,118,174
70.7,74.1,2507.28,2595.04,155,117.8,174.6666667
67.2,72.5,2505.6,2561.72,153,116.8,173.6666667
63.3,71.7,2504.52,2544.08,153,116.2,171
60.7,70.2,2479.08,2122.68,150,115.6,169
59.7,69.1,2458.92,1822.8,147,114.2,170
61.4,69.5,2489.64,2191.28,145,115.4,168.6666667
61.5,68.6,2472.24,1938.44,142,114.8,169.3333333
62,69,2506.68,2475.48,139,115.2,168.6666667
60.5,70,2248.92,1777.72,139,114.2,168.6666667
60.4,73,2389.08,2220.68,139,113.4,167
58.4,76.4,2243.4,1673.84,137,111.8,168
59.2,76.2,2163.96,2240.28,136,112.4,168.3333333
59.8,74.3,1651.08,2481.36,135,112.6,168.6666667
57.8,75.4,1817.76,2412.76,136,112.2,167
56.7,73.8,1738.44,1583.68,133,110.6,168.6666667
55.9,75.1,1680.84,1873.76,133,112.2,167.3333333
55,76,1515,1448.44,132,113,168.6666667
53.9,76.2,1173.72,1728.72,133,115.6,167.3333333
53.3,74.9,1011,1385.72,131,115.4,168
53.1,76.9,1223.52,1920.8,132,115.8,166.6666667
53.8,81.2,1415.16,1856.12,132,115.2,165
53,83.2,1753.68,1585.64,130,113.8,163.6666667
52.5,89.1,1965.24,1344.56,130,112.6,165
53.8,92.2,2161.8,1920.8,133,113,161
53,90.4,2182.92,403.76,129,110.6,161.3333333
54.3,89.7,2345.16,817.32,129,110.4,164.3333333
56.7,86.9,2397.96,2210.88,131,112.4,163.6666667
60.7,88.4,2452.8,2193.24,132,112.6,163.3333333
64.7,85.8,2454.96,1691.48,129,112.6,167
75.4,84.4,2500.56,2448.04,133,115.4,163.6666667
75.4,80.9,2413.08,1054.48,129,112.6,168
76.8,79.4,2506.44,2563.68,132,115.4,167
74.9,76.8,2502,2504.88,134,114.2,166
76.5,75.2,2497.2,2426.48,137,113.2,164.6666667
75.1,74.3,2466.84,1936.48,138,111.8,166
75.6,74.6,2508.12,2636.2,144,112.4,165.6666667
78.1,74,2509.2,2655.8,149,112,165
82.2,74,2500.56,2540.16,152,111.6,164.3333333
84.8,75.7,2494.2,2385.32,154,110.8,163
84.1,78.8,2473.68,2073.68,154,110,162.6666667
80.3,82,2468.28,2077.6,152,109.4,164.3333333
78.2,81.4,2510.88,2765.56,154,110.4,159.6666667
72.7,77.1,2414.88,1162.28,146,107.2,163.6666667
72.3,77.3,2508.24,2620.52,147,110.2,162
69.6,74.6,2476.08,2118.76,145,109.2,161.6666667
67.7,72.6,2473.68,2079.56,145,108.6,160.6666667
65.4,70.9,2452.44,1809.08,144,107.4,163
64.4,70.6,2511.24,2681.28,144,109,162.3333333
62,69.6,2498.64,2473.52,142,108.4,162.3333333
59.8,68.2,2492.4,2377.48,139,108,162.3333333
58,68.3,2498.4,2465.68,141,108.2,161
57.8,70.3,2461.92,1881.6,136,107.2,161.6666667
59.2,73.6,2473.68,2097.2,135,107.2,163
60.6,79.8,2514.24,2771.44,135,108.2,158.3333333
58.8,76.4,2409.84,960.4,130,105,162.3333333
58,74.4,2275.2,2095.24,132,107.6,162.6666667
57.5,75.7,2458.92,2304.96,131,107.6,161.3333333
55.6,75.9,2437.68,1869.84,132,106.6,160.6666667
54.7,76.3,2171.64,1942.36,138,106.6,161.6666667
55.8,74.8,1431.96,2526.44,144,108.2,161.3333333
53.9,73.5,1216.8,2159.92,139,107.4,161.3333333
53.4,73.1,1162.44,2101.12,139,107,162
52.1,72.9,1289.04,2216.76,136,107.2,161.3333333
51.3,72.6,1177.56,1934.52,137,107.8,160.3333333
50.4,72,1239,1607.2,135,108.6,163
50.6,72,1366.08,2444.12,135,110.4,162.3333333
50,71,1722.96,2428.44,132,110.8,162
49.7,70.5,2066.64,2369.64,131,111.6,160.3333333
49.2,70,1951.32,1801.24,130,110,159.6666667
49.3,72.5,2065.08,1744.4,130,109.2,160
50.2,73,2156.04,1581.72,131,109,160.3333333
50.9,77.7,2312.64,1954.12,129,109.2,160
52.6,82.5,2329.68,2058,129,108.8,158
54.5,85.9,2339.88,1583.68,127,108.2,159.3333333
59.4,87.1,2390.76,343,128,109.4,160
68.8,85.5,2318.04,70,127,109,164
75.7,88.2,2465.64,2138.36,129,111.8,165
82.9,86.3,2495.4,2510.76,130,113.2,165.6666667
92.5,83.2,2505.24,2530.36,132,113,165.6666667
88,80.3,2494.8,2436.28,132,111.6,166
80.4,75.9,2487,2314.76,135,111,164.6666667
76.6,72.4,2458.56,1838.48,137,109.6,165.6666667
75.1,71.2,2493,2404.92,142,110.2,166
71.9,70.5,2509.68,2673.44,148,110.4,165.3333333
70.9,70.7,2508.12,2644.04,152,110,164.6666667
71.2,71.3,2505.72,2604.84,157,109.8,163
70.3,71,2478,2159.92,159,108.2,161.6666667
69.3,69.3,2446.68,1730.68,160,107.2,163.3333333
69.2,69.3,2495.52,2520.56,164,109,164.3333333
68.1,69,2509.8,2728.32,165,109.4,160.3333333
65.6,66.8,2427.48,1346.52,160,106.2,164
66.2,67.9,2505.24,2587.2,160,108.2,164.3333333
66,67.6,2496.96,2469.6,159,107.6,161.6666667
66.5,66.9,2459.76,1848.28,156,106.2,163
66.3,68.2,2499.6,2485.28,156,107.8,165
62.2,68,2509.92,2659.72,159,108.6,162.3333333
57.8,66,2428.44,1344.56,162,105.6,165.3333333
56.7,67,2503.92,2557.8,161,107.8,164
54.8,66.4,2482.68,2214.8,156,107,162.3333333
54.4,65.7,2461.56,1828.68,154,106.2,163.3333333
54,66.3,2501.64,2416.68,154,107.4,164.6666667
54.2,66.2,2509.2,2561.72,154,109.8,164
53.8,66,2499.72,2263.8,152,109.8,163
54,67.5,2493.48,2391.2,149,109.8,162.3333333
52.7,66.3,2180.04,2238.32,148,109.6,159.6666667
53.4,66.1,2416.32,1440.6,152,108.4,162.6666667
52.4,67.6,2483.64,2297.12,163,110.2,163.6666667
53,67.4,2433.48,2526.44,164,110,164
54.3,68.9,2156.16,2342.2,170,109.4,165
54.3,69.3,1673.04,2318.68,165,109.2,164
55,67.9,1730.04,1883.56,161,108.2,164.6666667
54.2,67.6,1342.56,1775.76,161,108,165.6666667
57,68.1,1275.36,2234.4,157,108.6,166.3333333
55.5,68.3,1441.08,2485.28,156,109.2,166.6666667
54.2,68.1,1402.92,2459.8,155,110.4,165.6666667
53.3,68.9,1317.36,2097.2,151,111.6,163
52.4,69.2,1419.12,1403.36,148,113.8,161.6666667
53.2,69.9,1813.56,1319.08,149,113.6,164
52.9,73.8,2071.56,2418.64,152,114.8,163.3333333
52.4,73.5,2207.16,2342.2,149,113.6,160.3333333
51.2,74.4,2273.52,1177.96,143,110.8,161.3333333
51.6,76,2243.16,1385.72,142,111.4,161
52.9,75.7,2386.08,1513.12,139,110.8,161.3333333
55.6,77.1,2465.16,1183.84,138,110.2,163
58.4,77.3,2502.36,2473.52,144,111.6,163.6666667
60.1,76.3,2505.36,2630.32,142,111.2,163.6666667
60.2,75.4,2491.32,2352,141,110.6,164
59.8,73.9,2498.88,2483.32,148,110.6,162
58.1,72.3,2463.36,1897.28,147,108.8,162.6666667
58.4,71.9,2472.72,2058,147,109.2,164.3333333
59.9,72.3,2509.8,2669.52,150,110.4,164
60.7,72,2508.48,2653.84,151,112.2,163
62.2,71.4,2492.52,2410.8,156,112.4,163.3333333
67.8,72.2,2494.8,2424.52,161,112.6,163.6666667
70.1,74.1,2480.04,2189.32,164,112.2,163
68.3,76.3,2475.84,2103.08,162,111.4,160.3333333
65.6,76.5,2441.16,1540.56,157,109.8,163.3333333
64.3,76.2,2509.68,2655.8,158,111.2,162.6666667
62.4,74.4,2506.68,2612.68,158,110.4,161
61,72.7,2489.88,2334.36,156,109.6,159
60.3,71.1,2455.32,1773.8,152,108.6,159.6666667
62.2,71.1,2477.04,2177.56,151,109,160.3333333
66.2,71.2,2505.12,2573.48,152,109.6,160
62,71.6,2509.56,2647.96,148,109.2,159.6666667
57.1,70.6,2492.88,2385.32,147,108.2,159.6666667
54.9,69.8,2489.76,2328.48,149,108.4,157.6666667
52.6,67.9,2450.64,1693.44,146,108.4,157.3333333
52.3,68,2458.56,1818.88,142,108.2,155
50.7,66.8,2409,911.4,138,106.6,159.6666667
52.2,69.4,2508.48,2667.56,140,109.4,159.3333333
52,71.4,2502.72,2593.08,139,108.8,158.6666667
52.9,70.3,2486.4,1975.68,138,108,157.6666667
52.2,68.8,2459.04,1685.6,138,107.8,159
52,68.4,2187.84,2079.56,140,108.8,161
52.5,69.1,2326.68,2395.12,143,110,157.6666667
50.8,67.3,2382.24,1032.92,142,106.8,161
51.7,69.6,2353.68,1801.24,146,107.8,163.3333333
51.5,72.1,2222.76,1893.36,143,107.4,164.3333333
51.6,71.6,2036.4,1679.72,141,106.6,165.6666667
52.3,69.9,1525.08,1671.88,139,106.6,168
55.2,70,1056.96,2471.56,142,107.8,163
54.6,67.6,755.88,1072.12,144,105.4,164.3333333
53.4,67.9,936.72,1820.84,148,108.2,164.6666667
52.4,67.5,1645.56,1960,142,110.6,163.6666667
50.8,66.7,1956.72,1607.2,138,110,164.6666667
50.3,67.5,2037.96,1956.08,138,110.2,160.6666667
48.7,67,2101.32,693.84,134,107.2,163.6666667
49.7,76.1,2155.32,1901.2,137,109,164
50.3,83.9,2155.2,1793.4,137,109.2,164.3333333
50.9,95,2155.92,1764,135,110.6,163
52.5,115.1,2382,70,133,112.4,163.6666667
56.9,115.7,2434.8,70,133,116.2,164
61.3,118.5,2500.08,1738.52,133,119.6,163.3333333
64,109.2,2495.52,2463.72,135,118,162.3333333
70.1,101,2485.2,2459.8,135,116.8,162.6666667
70.9,96.4,2497.2,2377.48,137,115.8,162.3333333
71.3,92,2473.92,2077.6,138,114.4,165.6666667
73.2,89.4,2532.96,3039.96,144,115.6,164
71.9,86.1,2508.96,2651.88,145,114.6,163.3333333
71.9,85.1,2504.64,2581.32,148,113.8,163
72.9,83.7,2499.72,2499,151,114.2,162.6666667
81.1,82.3,2481.48,2210.88,152,114.6,161.6666667
93.5,80.7,2461.68,1897.28,151,115.6,163.3333333
127.1,84.6,2503.32,2549.96,153,114.6,163.6666667
153.9,90.1,2509.32,2726.36,154,116.4,164.6666667
139.3,94.1,2508,2693.04,154,116.2,167
122.2,91.8,2500.08,2514.68,156,115,168.6666667
109.7,89.4,2500.92,2479.4,154,114.2,166.6666667
99.3,87.3,2466.12,1920.8,150,112.6,169.3333333
93.9,86.8,2536.2,3085.04,151,114.4,167
87.2,83.6,2508.48,2608.76,151,112.8,167
80.8,79.9,2507.88,2616.6,153,112.4,166.6666667
72.2,75.6,2477.64,2140.32,150,111,167.6666667
67.3,73,2478.96,2169.72,151,111,167.3333333
64.1,71,2466.12,1944.32,151,111.2,169.3333333
63.7,73.7,2505.72,2481.36,153,114,168.6666667
62.8,75.6,2509.08,2536.24,150,117.2,168.6666667
62.5,80,2507.04,2542.12,147,118.8,168.3333333
63.2,79.4,2492.4,2316.72,145,117.4,166
64.1,76.6,2401.8,1773.8,140,115.4,165
66.8,76,2365.2,1764,139,114.6,162.6666667
65.6,75.3,2411.88,1236.76,138,112.8,165.3333333
64.8,76.5,2488.2,2379.44,142,114.6,164
63.1,78.2,1926.6,2169.72,144,113.8,164
59.6,77.9,1617.96,2197.16,145,113.4,163.3333333
58,75.4,1236,1752.24,143,112.6,164
55.9,74.8,1101.48,1856.12,142,111.8,165.6666667
56.1,73.6,996.48,2528.4,143,112.4,164.6666667
56.3,73,897,2491.16,143,112,164
55.7,72.8,670.56,2181.48,140,111.6,164.3333333
54.8,74.2,777.6,2177.56,138,111.4,162.6666667
53.8,73,891.6,2036.44,138,111.2,160.6666667
52.7,72.7,1093.68,1566.04,136,110.4,160
53.1,73.4,1154.28,1293.6,134,110,157.6666667
55.8,74.8,1377,780.08,134,108,159
57.7,87.9,1979.52,1509.2,138,108.6,160
64.2,90,1934.88,1542.52,140,109.2,159.3333333
64,96.6,2218.2,1021.16,138,108.6,158.6666667
70.6,100.4,2140.32,1736.56,136,108.2,157
71.2,102.8,2340.12,1313.2,133,106.8,160.6666667
78.8,114.7,2393.28,1999.2,137,108.6,160.3333333
85.1,110.5,2425.08,1726.76,135,108.4,162.3333333
83,107.5,2481.84,2181.48,135,110.2,161.3333333
79.5,97.8,2457.48,1722.84,134,108.6,162
76.4,85.4,2478.12,2099.16,142,108.4,162.6666667
73.7,79.3,2509.32,2595.04,147,108.8,162.6666667
70.4,75.9,2515.8,2716.56,150,109,162.3333333
70.5,74,2507.52,2598.96,154,109.8,162
70.1,71.9,2471.76,2026.64,155,109,161
73,71.5,2457,1765.96,156,108.8,160.6666667
76.2,72.8,2458.08,1754.2,161,110.6,162.6666667
86.8,78.2,2511.72,2681.28,168,114,162.3333333
95.9,88.2,2509.2,2698.92,174,113.8,161.6666667
92.5,100.5,2505.96,2698.92,177,113.6,160.3333333
88.8,114.9,2487.36,2483.32,177,112.6,158.3333333
90.7,114.5,2454,1958.04,174,111.2,159.6666667
91.9,112.7,2487.96,2493.12,172,111.4,160.3333333
87.5,111.6,2509.8,2857.68,170,111.6,156.3333333
83.3,107.4,2418.36,1336.72,164,108.6,161.6666667
84.5,105.9,2495.28,2563.68,166,112,161.6666667
81.7,100.3,2483.76,2401,166,112.4,159.6666667
76.4,92.3,2460,2010.96,163,111,160
69.4,85.6,2491.68,2508.8,163,111.2,160
64.3,81.4,2511.84,2820.44,164,111.6,159.6666667
60.9,77.4,2505.84,2693.04,161,112.6,159.3333333
59.1,75.3,2500.68,2602.88,160,114.8,158
57.6,73.5,2478.24,2250.08,159,116.2,157
58,72.4,2462.16,1987.44,157,116.4,158
59.2,73.6,2494.8,2467.64,155,119.6,154
59.6,71.5,2411.4,1064.28,149,117.4,158
61.2,73.9,2318.64,2242.24,152,120.6,157.6666667
58.6,73.4,2293.32,2314.76,151,119.2,156.6666667
59.4,75.3,2460.84,2238.32,148,117.6,155.3333333
56,76.5,2140.68,1740.48,150,116.6,157.3333333
56.3,77.7,1316.64,2457.84,157,117.6,158.3333333
55.1,76.1,1341.96,2653.84,159,117.2,159.3333333
53.7,77.3,1135.56,2506.84,159,116.6,160
52.6,75.6,1124.52,2504.88,159,116,158.3333333
52.3,75.2,1008.84,2046.24,155,115.4,157.6666667
51.6,75.2,998.88,1873.76,155,116,159.6666667
52.4,74.5,1019.04,2540.16,155,117.2,159.6666667
51.4,74,1197.48,2630.32,154,117,158.6666667
51,73.9,1329.36,2528.4,151,116.2,158
50.6,74.2,1230.48,2434.32,150,115.2,157
50.4,73.6,1400.16,2189.32,149,114,155.6666667
50.9,77.2,1678.44,1746.36,150,112.4,155.3333333
56.6,82.5,2001.72,1781.64,149,112,156.6666667
58,94.4,2154,2357.88,149,112.6,153.3333333
58.9,104.3,2283.96,1299.48,144,110.2,156
68.9,100.1,2310.6,2397.08,144,112.2,155.6666667
71.6,103.5,2291.88,2440.2,141,111.4,155
79.8,98.5,2428.08,2232.44,140,110.6,153.6666667
74.2,91.4,2452.92,1777.72,145,109.6,156.6666667
71.4,88.3,2490.36,2506.84,144,110.4,157
71.9,85.8,2496.6,2622.48,145,110.6,155
73.5,81.1,2450.28,1791.44,146,108.8,156.6666667
81.3,78.2,2471.88,2161.88,152,109.2,157
109.8,76.6,2468.28,2101.12,155,108.8,156.3333333
129.6,78.5,2463.84,2032.52,161,108.6,157.6666667
128.8,80.2,2508.24,2747.92,172,110.8,156.6666667
127.9,77.8,2494.32,2540.16,177,113.2,157
128.5,76.6,2501.28,2661.68,183,114.6,156
124.4,78.8,2491.44,2514.68,191,114.2,155.3333333
122.7,84,2472.12,2214.8,192,113.2,157
119.5,89.7,2509.8,2826.32,194,113.2,157.6666667
111,91.2,2509.92,2696.96,191,112,155
103.3,88.8,2453.4,1952.16,185,109.8,154.3333333
99,88.2,2450.76,1901.2,183,109.4,155.6666667
97.9,87.3,2487,2489.2,185,110.2,154.6666667
97,85.4,2474.52,2254,181,109.4,156
98.7,83.9,2511.12,2836.12,182,110.4,155.6666667
99.2,82.7,2508.12,2673.44,181,110.4,155.3333333
97.4,80.8,2506.8,2687.16,180,110.2,154.6666667
92.6,78.2,2489.4,2416.68,176,110.2,154.3333333
90.2,77,2484.48,2328.48,172,109.8,154
83.9,74.7,2475,2136.4,168,109.4,155.6666667
76.8,74,2510.52,2683.24,168,110.4,155.3333333
72.3,72.8,2507.52,2632.28,164,111.4,156.3333333
69.7,71.7,2507.04,2630.32,161,111.6,156.6666667
70.5,71.4,2492.04,2393.16,161,112,155
72.1,70.3,2465.76,1983.52,158,113.2,155
67.8,71.7,2476.92,2089.36,156,113.2,156
65.6,72,2501.76,2555.84,154,113,152
61.9,69.8,2245.2,878.08,152,109.6,155.3333333
60.7,73.5,2393.16,1969.8,154,111.6,155
59.9,71.6,2464.8,2330.44,155,112.2,154
57,73.1,2002.56,1726.76,159,111,154
56.5,72.8,1395.6,1762.04,167,110.2,157.3333333
56.1,74.8,1315.2,2712.64,175,111.8,157
54.8,73.4,1279.08,2661.68,175,111.4,156.6666667
54.7,74.7,1089.24,2357.88,171,110.8,155.3333333
53.2,75.5,946.2,1652.28,168,109.8,156
53.4,74.8,1010.4,1744.4,165,110.2,156.3333333
52.9,73.8,1195.2,2001.16,162,110.6,157
52.5,75.8,1311.6,2397.08,161,110.8,156.6666667
52.1,76.1,1270.2,2318.68,162,110,155.6666667
52.4,81.4,1259.88,2244.2,160,109.2,155.3333333
52.5,96.2,1949.76,2222.64,159,108.8,153.6666667
53.8,109,2003.76,1756.16,155,107.6,153.3333333
54.9,113.8,2218.56,1644.44,154,107,155
59.7,115,2364.12,1914.92,154,108.4,151.3333333
68.4,117.3,2260.32,717.36,148,105.6,154
78.4,116.4,2410.8,2285.36,149,107.4,153.3333333
93.3,107.9,2357.4,2067.8,150,106.8,153
94.7,101,2458.68,1871.8,155,106.4,155
94.6,96.6,2487.72,2363.76,155,107,156
93.5,88.5,2508.24,2695,159,107.2,155.6666667
85.4,81.5,2508.84,2689.12,161,107,155.3333333
80.8,77.3,2504.52,2630.32,163,107,155
79.3,75.1,2494.92,2504.88,169,106.4,153.6666667
79.8,73.7,2464.32,2020.76,177,106.2,154.6666667
83.5,79.3,2498.04,2534.28,195,109,155.3333333
88.9,90.7,2507.88,2673.44,204,110.4,155.3333333
86.2,96.1,2505.12,2644.04,216,109.6,155
83.7,93.8,2505.24,2775.36,221,109,154
80.3,90.7,2485.08,2350.04,218,108.2,152.3333333
76.3,87.8,2446.8,1748.32,216,106.6,155
75.2,88,2501.88,2628.36,217,108.2,155.3333333
73.9,87.3,2510.64,2843.96,214,108.2,155.6666667
72.9,85.8,2508.36,2802.8,211,107.8,155.3333333
71.9,84.6,2500.2,2679.32,208,107.4,154.3333333
71,82.5,2473.08,2234.4,204,106.4,154
69.6,79.8,2463.36,2061.92,201,105.8,155.6666667
70.6,79.2,2504.52,2708.72,203,107,153.6666667
70.5,76.2,2468.04,2116.8,199,105.6,155
70.4,74.9,2501.28,2657.76,200,106.2,154.6666667
68.8,73.5,2502.24,2663.64,193,106.4,153.3333333
63.3,71.8,2480.4,2304.96,186,106.4,151.6666667
60.5,70.1,2447.52,1769.88,181,106.2,154.3333333
59.2,70.4,2506.68,2757.72,180,107.8,150.3333333
57,68,2413.68,1226.96,174,106.8,153.6666667
57.5,68.5,2497.8,2608.76,175,112,152.6666667
57.9,67.5,2475.72,2195.2,171,111,153.3333333
57.4,67.5,2476.32,2248.12,170,110.8,153
55.9,67.4,2448.12,1783.6,168,110,156.3333333
54.8,68.1,2308.44,2724.4,168,110.8,154
56,65.2,2391.6,1105.44,160,107.2,159.6666667
54.3,67.9,1572.24,2442.16,163,109.8,162
55,66.5,1262.28,2575.44,165,110.8,163
53.3,69.4,1335,2557.8,167,110.2,162.3333333
52,67.2,1364.52,2063.88,165,108.6,165.6666667
51.8,68.7,1479.6,2702.84,166,109.6,166.3333333
51.3,69.1,1422.84,2630.32,163,109.2,166.6666667
50.5,67.9,1509.12,2451.96,161,108.8,168
50.2,67.4,1583.16,2532.32,162,109,166.6666667
49.6,65.7,1407.24,2026.64,158,107.8,166
49.3,66.3,1368,2073.68,158,108.4,166.6666667
49.6,66.5,1621.92,2626.4,164,109.4,163.3333333
49.6,65.5,1949.64,1716.96,160,107,165.6666667
52.3,70.2,2320.2,2593.08,160,108.4,164.6666667
51,71,2461.08,2314.76,156,107.6,163.3333333
51.9,72.5,2269.92,1842.4,152,106.6,163.3333333
55.1,73,2373.72,1869.84,150,106.6,165.3333333
62.9,73.9,2408.76,2702.84,152,108.4,160.3333333
74.5,72.1,2374.32,1244.6,148,105.6,163.3333333
84.4,71.3,2482.08,2451.96,154,107.6,163
91.5,71,2486.52,2399.04,153,107.8,162
89.4,71.3,2466.36,2073.68,150,108.8,162.3333333
85,71.1,2477.64,2273.6,154,110,163.6666667
83.6,73.2,2510.16,2796.92,157,112,159.3333333
80.1,73.1,2420.88,1344.56,154,111.2,162.3333333
82.1,76.1,2485.08,2428.44,165,115,164
86.7,81.7,2492.16,2542.12,178,116.4,162.6666667
