lh,rh,ls,rs,w,ll,rl
182,401.6,2453.84,2454.24,545,121.4,90.3
202,460.1,2465.84,2466.8,581,121.4,88.8
184.6,481.5,2406.96,2409.84,599,117.6,84.7
194.3,529.8,2439.6,2443.68,665,119.4,85.8
200.5,541.9,2450,2452.96,707,120,84.9
201.3,537.1,2431.36,2430.56,773,118.8,86.7
226.7,540.8,2455.28,2451.04,818,121.4,88.4
230.4,515.9,2396.64,2396.16,800,120.8,84.9
244.5,562.1,2442.96,2454.4,869,125.4,88.3
233.9,618,2422.48,2448.48,941,126.6,88.8
239.4,660.3,2400.88,2446.56,989,129.4,88.8
249.6,677.5,2383.28,2422.4,995,126.8,86.4
268.9,697.5,2362.4,2421.76,1007,125.4,86
335.4,750,2346.64,2400.24,1010,123.2,88.2
413.1,820.1,2358.08,2453.44,1106,127.8,92.6
447.1,834,2336.24,2420.8,1130,127,91.2
458.3,849.5,2338.88,2435.52,1136,128.6,89.9
419.9,852.3,2317.28,2420.56,1115,128.6,89.2
394,852.6,2331.04,2442.96,1196,131.8,90.8
369.1,825.2,2296.4,2416.24,1169,131,87.4
363.3,839.9,2318.8,2441.28,1172,131.4,87.2
346.6,815.9,2320.32,2444.72,1175,131.6,86.9
327.7,793.2,2298.88,2432.72,1058,132,86
315.5,716.3,2273.04,2418.24,1016,130.4,84.7
296.3,643.8,2282.64,2443.2,1004,130.6,85.1
275.5,580.1,2266.48,2445.04,950,130.2,84.9
254.1,526.9,2287.76,2430.48,935,130.2,84.3
232.7,462.9,2276.88,2385.36,932,128,83.4
217.8,414.3,2299.28,2408.56,908,128.6,86.1
204,370.7,2276.96,2402.24,860,128.6,85.9
194.5,341.4,2291.44,2434.32,791,130.8,86.7
191.6,320.5,2359.28,2439.36,716,132.2,88.7
191.9,305.5,2358.4,2420.8,638,131.6,89.3
188.9,291.9,2370.96,2423.44,578,132.4,88
183.6,281.6,2401.2,2436.4,530,134.2,89.7
175.9,274.7,2425.92,2424.4,482,135.2,92.3
170.4,266.6,2458.24,2451.52,452,134.8,95.3
163.1,257.1,2461.68,2449.28,407,134.2,95.2
154.3,248.8,2461.52,2449.36,371,135,97.4
145.9,243.6,2457.68,2443.76,338,134.8,99
139.9,235.2,2439.04,2426.48,296,133.2,104.8
139.9,226.2,2439.36,2428.08,266,135,103.8
132.6,219.6,2466.64,2458.48,257,140.2,106
127.2,212.6,2464.48,2456.64,233,140.8,103.1
122.1,205.2,2464.88,2452.56,206,140.4,108.6
117.2,196.4,2455.36,2446.4,176,139.8,107.7
113.2,189.3,2453.76,2444.24,164,140.8,110.2
107.3,182.6,2448.4,2442.4,149,139.8,106.8
102.6,179.6,2471.28,2464.4,140,141.2,106
96.5,174.8,2460.72,2456,137,139.6,105.4
90.6,170.1,2458.64,2459.12,134,139,102.5
82.9,163.8,2442.88,2443.2,125,137.8,99.6
79.4,159.9,2451.2,2451.76,122,139,104.5
79.8,155.7,2448.56,2449.12,116,137.6,101.1
86.2,152.6,2472.24,2472.8,128,139,100.1
90.3,149.5,2471.04,2471.6,134,139,98.8
93.9,147.6,2458.48,2459.04,158,137.4,97
101.7,148,2454.8,2455.44,182,137.4,96.1
103.1,148.8,2440.4,2441.04,200,136.4,97.1
102.4,150.8,2450.4,2451.04,209,137,102.9
101.2,154.8,2471.2,2471.84,224,138.2,107.3
99.9,156,2467.6,2468.24,233,137.6,110.1
99.3,156.9,2458.8,2459.52,239,137.6,111.9
98.9,157.4,2457.12,2457.76,239,137,112.5
97.7,155.7,2437.76,2438.4,263,135.2,110.9
103.3,169.9,2483.36,2484,341,137,112.6
110.9,188,2472.48,2473.12,347,137.8,110.8
108.6,192.2,2471.76,2465.6,371,136.8,109.1
117.4,203.2,2439.68,2429.6,422,133,111.4
127.1,213.1,2455.04,2444.72,443,133.2,110.3
121.5,206,2435.28,2428.08,503,131,107.6
141.1,230.7,2453.04,2446.88,563,131.2,108.9
168.3,277.8,2420.8,2418.64,608,128.6,106.4
210.5,355.6,2462.32,2461.6,683,129.6,106.6
245.4,416.4,2453.76,2450.88,683,128.8,106.9
254.4,445.7,2451.68,2450.32,734,128.8,103.3
283.7,483.2,2420.16,2419.6,740,127.6,106.3
293.2,512.5,2451.92,2453.84,782,128.8,103.1
293.5,523.1,2464.48,2466.88,851,130,103.2
288.8,543,2405.52,2405.2,866,127,98.7
288.3,591.4,2426.24,2443.28,932,126.4,96.6
290.4,620.5,2415.6,2451.84,962,126,97.4
312.5,645.9,2359.6,2438,950,126.6,97.2
350.4,695.4,2415.36,2459.6,962,128.6,97.2
363.3,745.2,2325.6,2442.4,995,129.6,95.4
372.3,822.6,2394.72,2469.28,1070,131.8,95.1
362.3,847.6,2346.56,2463.6,1097,133,93.9
365.3,843.4,2287.2,2448.4,1064,132.4,91.5
371.5,820.6,2305.92,2432.4,1061,132.2,91.2
377.5,817.1,2307.84,2449.28,1079,133.6,92.1
367.2,805.6,2237.12,2404.16,1040,131,89.7
374.1,845.8,2268.96,2456.32,1004,133.4,90
367.3,868.9,2280.72,2450,980,132,88.4
345.3,851.2,2238.64,2438.8,935,130.6,87.4
325.4,809.4,2245.68,2423.84,854,129.6,86.9
312.8,749.4,2285.04,2449.36,830,131,87.1
300.1,659.8,2291.44,2454.32,836,131,88
285.9,591.3,2311.36,2444.4,818,129.6,87.3
273.1,537.2,2292.88,2430.64,824,129.4,87.4
260.3,481.6,2286.4,2430.08,821,129,86.4
236.8,428.5,2325.68,2407.28,785,128.2,87.8
226,395.3,2333.04,2448,794,131,90
216,363.2,2322.88,2454.4,770,131,90.7
198,333.6,2353.92,2443.2,695,130.8,92.3
183.9,311.4,2333.92,2445.12,656,133.6,95.7
169.8,293.3,2314.88,2429.52,608,133.8,101.6
158.5,276.2,2375.6,2421.76,557,134.8,104.9
152.5,265.1,2419.68,2448.96,530,138.2,109.1
145.1,253.3,2444.4,2455.12,497,138.6,113.2
138.7,243.8,2452.24,2446.16,467,139,115.2
137.5,242.2,2458.08,2450.08,437,140.4,114.1
132.2,233.4,2440.56,2434.4,389,141,113.7
126.7,225.8,2435.92,2434.64,344,142.2,114.9
123.4,220.2,2465.52,2465.52,314,145.2,118.7
122.6,213.6,2466.08,2455.44,284,148,119.7
126.1,209,2465.44,2468.32,257,146,118.3
125.9,200.3,2458.8,2461.76,227,144.4,119.6
121.8,193.1,2457.44,2457.76,200,143.6,120.1
114.3,184.3,2445.04,2445.36,173,142.2,116.4
107,176,2472,2472.4,161,143,116.3
99.3,166.7,2471.92,2472.48,152,143.4,115.5
93.6,160,2456,2447.12,143,142.6,114.1
89.2,154.1,2431.76,2422.16,137,139.8,110.3
83.5,150.2,2437.52,2429.68,134,139.8,111.5
79.2,146.7,2445.84,2435.52,131,141,109.1
78.8,146.7,2471.44,2461.84,140,143.4,108.2
77.7,145.7,2472.32,2464.48,152,143.6,107
77.5,143.4,2469.04,2461.36,167,143,106.8
79.6,142.3,2460.24,2454,167,141.8,105.6
78.6,140.8,2434.16,2428.96,149,139.6,105
77.2,139.9,2448.8,2442.64,137,139.8,104
74.5,137.3,2423.76,2415.44,125,139,102.1
72.9,136.4,2424.48,2416.24,113,140,104.2
72.2,136.2,2436.64,2422.24,107,141.4,105.2
72.7,136.8,2445.28,2430.48,107,143,104.6
73.7,136.5,2438.4,2419.2,113,141.8,102.9
75.8,136,2448.16,2433.36,137,141.2,102.2
79.4,136.6,2472.32,2453.44,188,141.8,101.8
83.3,137.7,2471.44,2452.96,248,140.8,101.3
88.1,143.9,2458.4,2438.72,281,139.2,100.5
93.9,157,2456.88,2438.48,266,138.4,101.4
96.6,168.2,2438.72,2439.2,287,136.6,101.4
100.5,183.8,2451.6,2451.92,350,136.2,104.4
103.9,189.9,2472.72,2473.12,428,136.6,106.6
101.5,191.9,2410.72,2411.28,476,132.6,107.1
116.2,219.9,2457.04,2459.36,560,134.4,109.2
130.1,254.1,2427.68,2432.08,608,131.6,106.5
158.8,306.6,2429.92,2433.36,632,131.2,104.4
171.4,337.2,2449.84,2454.16,647,133.8,103
183.2,356.3,2466.16,2468.96,677,135.2,104.5
208.8,386.5,2403.92,2406.32,665,131.2,101.4
231.4,418.3,2452.72,2456.32,731,134.4,102.5
249.5,430.6,2447.92,2450.64,788,132.8,99.7
274.9,445.3,2421.36,2427.36,833,130.2,96.5
293.5,474.4,2423.28,2451.28,923,132.2,97.2
326.5,498.2,2376.24,2465.28,1001,133.2,96.6
342.8,523.3,2345.04,2404.16,1028,128.4,91.6
355.8,567.9,2438.48,2462.64,1094,132.6,94.5
349.6,601.1,2389.36,2448.08,1121,131.8,94
332.5,643.2,2394.4,2427.84,1181,131.2,93.5
310,686.7,2353.04,2443.52,1247,134.2,93.2
300.1,720.1,2330.48,2461.36,1280,134.2,92.4
280,716.9,2217.92,2404.08,1223,129,88.8
289.4,719.7,2229.76,2450.64,1244,132.2,90.6
335.5,669.3,2268.16,2444.16,1211,133,91.3
341,610.2,2282.24,2419.92,1148,131.2,90.3
313.1,555.9,2319.6,2440.56,1127,131,89.2
290.3,516.2,2328.48,2447.36,1085,130.6,88.6
264.6,482.8,2262.56,2397.04,974,127.6,86.9
252.9,474.4,2287.92,2424.32,962,130,88.5
246.5,471.4,2318.4,2444.64,1007,131.8,90.1
241.2,460.5,2279.76,2408.88,950,130.6,88.2
237.6,452.3,2265.12,2411.12,992,130.2,88.6
231.2,438.4,2308.96,2454.24,992,131.2,91.2
218.1,405.9,2327.92,2451.36,977,132.4,95.6
204,374.5,2313.68,2444.72,899,136,102.5
188.7,341.5,2316.8,2431.04,809,136.6,105.6
176.8,313.9,2300.8,2421.04,713,135.8,108.5
170.5,300.7,2367.76,2447.2,641,138.8,112.9
166.8,285.9,2327.2,2445.44,584,141.2,114.7
162.2,271.3,2335.2,2445.6,512,141.2,113.6
152.7,257.2,2386,2448.64,458,141.4,114.5
145.7,245.4,2393.44,2441.68,407,142.4,116.2
140.1,234.9,2400.24,2419.92,356,139.6,113.8
135,229,2460.48,2451.2,323,139,113.7
130.8,218.4,2465.12,2448.88,287,138.2,113.6
128.1,210,2454.32,2438.48,257,136.6,111.5
122.5,199.9,2425.44,2417.28,221,134.4,109.9
118.9,194.4,2458.16,2448.56,209,137.2,110.7
115.8,185.6,2437.12,2430.24,185,136.2,108
114,182.2,2467.12,2462.64,173,137.6,109.2
108.9,177.2,2468,2464.32,164,138.2,107.3
104.7,172.5,2461.68,2456.32,170,137.6,105.8
102.6,168.6,2462.8,2448.72,197,137,105.1
99.1,163.9,2446.56,2439.68,206,135.4,102.9
96.3,160.9,2444,2435.44,224,134.4,101.7
95.5,160.6,2468.48,2469.2,242,135,102.8
91.3,158.7,2470.08,2470.72,257,134.2,102.9
88.7,156.5,2469.2,2469.92,266,133.6,100.9
87.9,154.4,2445.36,2446.08,251,132.2,99.4
85.4,151.6,2445.92,2446.48,251,132.2,100.6
84.7,149.8,2447.84,2448.32,245,132,98.9
87.1,147.5,2413.6,2414.24,239,129.8,97.8
89.9,149.7,2469.92,2470.48,260,132.8,100.4
88.6,149.2,2430.72,2431.28,254,130.4,97.3
89,154,2462.96,2463.52,272,131.8,99.6
85.8,151.2,2437.2,2437.76,269,130.2,99.9
84.4,148.8,2449.12,2449.44,299,131.2,99.4
87.9,147.2,2472.72,2473.2,314,132.6,100
89.7,145.5,2471.28,2471.76,320,132.4,99.8
93.5,145.7,2470,2470.4,353,132,102.3
92.3,146.8,2458.08,2458.64,383,130.8,104.4
88.4,144.5,2437.12,2437.28,386,130,105.3
87,144.3,2434.96,2435.12,377,129.8,106.6
88.7,151.4,2467.04,2459.52,419,131.4,111.2
99.4,164.9,2406.64,2408.32,452,127.2,111.3
124.4,207,2461.6,2463.92,512,130,117.2
147.4,247.8,2452.96,2454.8,560,128.2,119.3
167.4,277.8,2442.96,2441.52,599,126.8,120.6
168.1,291.4,2444.8,2449.6,623,127,120.8
195.6,324.1,2470.24,2474.16,653,127.4,123.6
206.7,326.9,2462.08,2468.8,668,126.6,120.9
206.4,324.4,2455.76,2465.44,743,126,118.9
228.6,341.3,2420.88,2428.88,785,124.8,113.9
220.4,323.9,2406.72,2423.28,836,123.8,109
238.2,321.3,2403.12,2437.68,908,124.4,109
284.7,359.8,2428.64,2448.64,986,124.6,108.8
311.7,379.1,2371.36,2394.08,1040,121,103.5
358.8,418.4,2384.48,2450.56,1115,123.8,104.5
379.5,439.6,2381.12,2440.56,1100,123.8,103.4
368.8,457.3,2340.16,2419.28,1076,123,104.7
347.6,468.7,2338.16,2434,1085,123.6,109
337.6,477.7,2256.16,2459.28,1115,124.2,106.1
354,480.9,2199.44,2402.32,1112,120.4,102.7
405.1,493.6,2236.96,2447.44,1148,122.8,102.4
439.9,480.6,2150.32,2421.76,1073,121.8,100.2
452.8,451,2121.36,2428,1013,122,101.2
459.5,425.6,2149.28,2447.6,989,122.6,100.6
427.3,404.5,2163.04,2448.4,962,122.6,99
381.4,395.8,2168.64,2452.8,935,122.6,98.9
346.4,386.9,2173.2,2432,956,122.2,100.1
320.4,377.8,2176.24,2419.28,923,122,98.1
290.9,359.1,2179.2,2403.84,938,122,97.6
263.8,343.7,2255.6,2438.16,953,122.8,99.9
240.5,322.9,2288.96,2450.48,914,123.2,100.3
215.3,296,2269.6,2393.44,812,120.2,97.4
207.1,286.6,2329.44,2439.28,746,123,99.1
197,273.9,2330.72,2425.44,659,122.6,98.8
186.6,264,2355.68,2418.96,584,122.8,98.7
179.2,261.6,2378.88,2444.56,530,124.8,100.4
171.3,258.5,2398.8,2449.76,485,125.2,100.7
161.2,253.1,2424.8,2446.48,425,124.4,99.1
149.2,247.7,2457.44,2442.56,377,123.8,98.4
138.4,238.3,2445.12,2427.84,332,122.8,98
127.8,227,2433.84,2418.08,287,121.8,96.5
120.6,223,2460.96,2444.16,263,123.6,97.4
113.9,215.5,2467.2,2454.56,233,124.2,96.6
107.2,203.2,2447.76,2434.96,194,123.6,94.5
104.1,196.5,2458.96,2445.68,179,126.2,95.4
103.9,191.1,2457.6,2453.68,158,127.4,97.1
102,181.1,2437.68,2426.96,134,128,98.2
100.4,175.6,2465.84,2452.4,125,132,103.3
97.9,169.4,2471.76,2461.68,116,134.6,101
93.6,162.7,2469.52,2465.36,113,134.8,99.9
89.3,157.6,2464.8,2465.44,116,134.8,99.1
85.2,151.6,2437.44,2436.88,116,132.6,99
82.1,147.5,2440.8,2441.2,110,132,98.9
79.7,145.3,2469.04,2469.44,110,133.2,100.1
77.9,141.9,2470.16,2470.56,116,133.8,101.5
76.1,138.9,2469.76,2451.04,137,134.6,103
73.6,135.2,2443.44,2428.32,155,134.4,100
72.7,134,2460,2460.56,173,136.2,99.3
71.2,130.9,2428.48,2428.96,173,134.8,98.1
72.9,131.8,2470.32,2470.88,194,136.8,100.8
73.6,132.2,2469.92,2470.48,209,135.8,102.8
74.7,134.3,2461.6,2462.08,233,135,103.9
76.3,139.7,2462.56,2441.68,278,134.8,102.1
78.1,148,2444.64,2445.12,296,134.2,102.9
79.3,157.3,2429.12,2429.28,320,133,103.3
84.3,170.9,2472.48,2471.44,401,135.6,106.7
91.1,183.6,2471.6,2470.56,428,134.4,105.1
91.2,186.8,2462.4,2461.2,464,133.6,105.3
98.4,197.1,2444.96,2443.28,563,131.2,110.5
124.3,236,2443.6,2444.4,647,130.8,113.9
143.9,286,2440.72,2442.56,647,131.2,119.4
157.5,328.4,2407.2,2400.16,650,128,127.3
182.2,384,2463.12,2467.12,707,130.4,133
192.3,413.4,2454.32,2458.24,704,129,130.5
201.2,434.6,2425.76,2431.92,725,126.2,133.5
209.9,437.7,2445.6,2450.96,791,126.6,129.4
233.6,444.2,2440.96,2446.72,872,125.8,119.3
262.6,459.3,2417.84,2425.36,953,123.6,113.4
283.1,458.2,2410.24,2468.8,1037,125.4,111.6
282.9,457.1,2378.24,2456.48,1049,124.6,109.1
264.7,487.7,2388.8,2454.72,1049,124.8,110.5
240.2,517.3,2401.44,2447.84,1088,125.2,107.2
235.2,555.4,2390.64,2446.72,1151,124,106.4
265.6,614.4,2407.12,2461.68,1217,124.2,103.8
299,632.4,2331.84,2400.96,1160,120.2,98.4
321.9,639,2361.04,2432.48,1139,121.4,103.4
340.7,618.3,2343.6,2448.64,1145,123.4,106.8
351.6,571.3,2322.32,2436.24,1130,121.8,101.3
357.3,531.7,2315.28,2431.92,1118,121.4,99.7
360.3,531.8,2353.28,2453.52,1064,122,105.3
332.9,615.8,2365.68,2446.4,1004,122.4,112.9
297.1,607.8,2339.92,2443.36,953,123.2,115.4
275.4,553.8,2275.44,2433.6,944,123.2,113.6
255.3,491.6,2267.2,2420.56,893,121.8,109.2
239.9,456.5,2300.72,2434.88,902,122.2,106.2
229.9,422.1,2388.56,2452.56,905,123.4,108
213.6,370.6,2315.2,2389.12,827,120,103.7
207.5,341.1,2357.12,2435.04,791,122.2,104.3
196.5,310.6,2323.28,2434.96,707,122,105.5
188.2,285.6,2334.56,2415.28,629,120.8,106.2
195.2,271.9,2382.8,2437.84,575,123.6,106.7
204.4,260.5,2405.44,2447.2,524,126.6,109.2
204.2,253.9,2430.88,2450.08,467,127.8,112
194.4,244.6,2434.64,2428.24,407,127.4,113
185.5,237.6,2448.64,2440.72,365,129.4,114
176.8,229.5,2426.72,2420.96,320,129,111.5
169.4,224.2,2453.76,2444.64,293,131,111.3
160.1,218.3,2465.68,2456.08,269,131.6,113.4
151.5,211.4,2462.08,2452.56,236,132,107.6
143,202.4,2455.92,2452.72,212,132,107.8
133.7,192.8,2429.12,2427.28,179,130.8,104.6
127.1,185.5,2432.64,2430.48,164,130.8,106.2
123,178.2,2458.08,2453.04,155,131,106
119.1,171.3,2466.32,2458.48,143,130.6,105.6
115.7,164.8,2466.88,2464.16,128,131,103.7
112.8,159.1,2462.96,2463.28,122,130.6,101.9
108.5,154.9,2460.72,2461.04,110,130.8,100.3
102.4,149.8,2427.76,2428.08,101,128.8,95
100.2,148.9,2464.48,2464.72,107,130.6,95.1
96.8,147.2,2466.16,2466.48,107,131,94.4
93.3,145.7,2466.96,2467.28,104,131.8,93.6
89,142.9,2434.16,2434.56,92,130.2,91.7
84.9,142.1,2450.4,2450.72,98,131.2,92.4
80.3,138.8,2428.8,2429.04,89,129.6,90
78.3,138.4,2466.4,2466.72,101,131.6,90.6
75.3,136.4,2470.96,2471.28,116,131.8,90.6
71.8,133.2,2452.48,2452.72,110,130.6,89.7
70.1,132,2463.76,2463.92,119,130.8,89.4
69.5,129.7,2445.52,2445.68,119,129.2,88.8
71.4,128,2441.92,2442.08,122,129.4,88.7
73.9,126.8,2436.96,2437.12,134,129.8,88.8
76.3,128.2,2470.56,2470.8,149,131,89.4
75.4,126.4,2423.28,2423.6,152,128.4,87.5
78.6,129.5,2448.4,2448.56,176,130,88.8
83.1,133.2,2449.12,2449.36,212,130.2,88.2
90.9,138.8,2428,2428.32,254,128.8,87
101.5,150.8,2467.28,2467.52,308,130.6,88.7
110.4,162.1,2471.76,2471.92,365,130.2,89.7
127.6,179.3,2470.24,2470.56,407,129.8,91.9
141.2,203,2464.56,2464.8,425,128.8,92.9
135.8,221.2,2447.92,2448.16,494,127,93.2
147.5,254.7,2442.96,2444.56,560,125.4,94.6
165.6,283.2,2468,2471.68,572,125.8,93.5
169.7,296.3,2401.84,2406.8,617,122.6,96.8
205.4,336.8,2455.2,2460.8,656,124.8,99
236.5,372.3,2442.72,2448.56,692,123,93.9
268,396.3,2440.24,2446.56,698,122.6,92.9
278.1,378,2439.68,2446.08,719,122.8,100.2
287,376.3,2462.24,2468.56,758,126.8,101.5
318.4,401.5,2465.6,2470.88,815,127,98.1
329.9,402.8,2453.28,2457.6,857,124.8,95.1
350.8,406,2456.96,2460.64,911,124.4,93
379.4,425.9,2428.16,2441.6,935,122.8,92.3
417.4,448.8,2381.28,2443.28,968,122.8,91.3
442.4,480.9,2422.4,2460.88,965,127,91.7
441.7,508.8,2327.36,2400.56,950,124.4,87.8
449.7,542.7,2382.08,2427.6,1001,125,89.1
455.3,587.1,2363.28,2445.68,1070,127.2,91.7
447.9,615.1,2337.52,2421.12,1067,126.4,89.9
445.9,631.5,2371.2,2433.44,1064,126.8,89.8
445.4,625.6,2356.96,2464.4,1067,128.4,89.8
403.8,586.9,2298.56,2400.32,980,125.4,87.7
393.7,551.7,2337.12,2439.12,956,127,87.5
385.9,522.1,2310.32,2443.84,932,127,86.2
372.6,485.8,2286.4,2423.2,890,125.2,85.1
371.2,465.4,2283.12,2416.08,875,124.4,84.9
356.6,445.1,2310.72,2453.52,851,125.6,85.9
337,425.8,2299.04,2454.32,824,125.4,86.5
311.2,398.7,2328.72,2456.24,824,125.2,86.9
289,369.2,2344.56,2436,833,124.2,87.2
265,341.2,2323.12,2420.56,836,123.6,87.2
250.2,324.7,2337.68,2433.84,809,125.4,89.2
241,312.5,2374.96,2445.68,776,127.4,92.1
230.2,301.9,2362.08,2450.8,722,129.2,94.3
221.9,290.1,2373.68,2437.92,665,129.8,97.7
218.1,287.5,2317.44,2435.44,623,132.4,103.6
208,276.1,2380.64,2421.12,545,133.8,108.1
197.7,267.8,2399.6,2434.56,503,136.2,112
189.9,262.8,2459.2,2453.44,467,138.2,114.4
176.5,254,2463.52,2447.44,404,137,113.4
163.4,242.8,2459.2,2453.2,356,137.4,114.1
148.3,229.7,2426.4,2424.4,308,136.8,110.4
136.3,217.1,2418.72,2409.2,269,135.4,107.6
129.6,209.1,2455.36,2448.56,245,137.8,110.7
123.1,199.7,2465.68,2461.44,227,139.6,108.9
119.1,190.3,2463.04,2458.08,203,139,106
115.8,182.3,2468.16,2451.92,185,138.8,104.4
111.2,174,2447.76,2442.24,161,138,104.2
106.7,167.6,2438.96,2432.72,140,137,100.8
102.5,162,2435.52,2427.36,137,136.8,100.2
100,159.1,2472.16,2468.16,149,138.8,102.8
96.4,153.6,2460.48,2460.64,143,138,101.3
94.3,150.6,2464.64,2464.88,149,137.8,100.3
91,147.2,2452.96,2453.44,149,137,99.5
85.8,144.4,2438.96,2428.08,155,136,100.1
81.9,143.5,2462.4,2449.52,170,136.8,100.6
78.5,142.1,2471.52,2456.88,176,136.6,100.7
75.5,139.8,2468,2450.4,182,135.8,103.3
73.6,137.5,2466.72,2454.32,170,135.4,103.1
72.6,135.4,2461.36,2445.44,158,135.2,100.2
71.8,133.3,2440.16,2424.96,143,135,98.8
71.8,133.6,2455.12,2439.12,149,135.6,99.2
72.1,134.3,2471.68,2451.6,155,136.8,100.2
71.9,133.6,2470.88,2448.48,164,136.2,99.4
72.7,133.1,2464.56,2444.24,182,135.4,98.3
75.2,132.5,2451.2,2433.12,209,134.2,97.9
79.4,134.1,2440.32,2424,248,133.4,97.6
89.1,140.7,2456.32,2445.6,293,134.6,98.8
104.5,150.6,2472.4,2472.8,356,135.6,100.8
122.1,163.9,2470.4,2470.72,431,135,101.9
141.2,182.1,2465.12,2465.52,446,134.2,103.7
141.1,187.7,2450.24,2450.64,470,132.2,102.8
150.2,204.3,2441.04,2441.44,518,131.6,105.2
169.6,246.6,2468.8,2469.2,602,132.2,108.6
192.6,290.3,2470.32,2470.24,656,130.6,112.9
212,311.9,2470.16,2470.48,677,129.4,115.5
236.5,349.3,2464.96,2465.28,719,129.4,113.1
268.8,392.9,2444.56,2448.08,674,127.4,114.3
278.9,417.6,2436.48,2443.28,737,126.8,112.8
330.1,458.3,2464.88,2471.2,800,129.4,112.9
353.7,496,2464.16,2470.56,836,128.4,110.3
387.9,512.3,2455.12,2461.12,896,127.2,107.2
456.4,555.9,2458.08,2464,929,127.4,105.8
487.5,624.9,2432.08,2437.68,899,124.8,99.8
501,699.1,2438.16,2443.76,908,125,98.5
499.3,757.2,2452.56,2456.88,941,127.6,101.1
447.7,764.3,2401.36,2404.56,983,125,96
416.4,761.6,2455.2,2457.6,1037,127.6,94.5
388.1,716.4,2453.2,2456.4,1037,127.4,92.5
373.7,725.8,2444.32,2453.36,1055,127.6,91.5
484.8,727.2,2440.48,2444,1013,126,89.8
540.5,781.4,2466,2471.12,1004,127,89.4
541.3,843.8,2463.52,2468.72,971,126.2,88.6
540.9,871.9,2451.52,2456.4,947,125.2,87.6
540.2,902.8,2450.48,2458.8,881,124.8,87.1
498.8,922.5,2427.84,2438.48,857,124.4,86.4
455.2,890.5,2401.76,2429.68,830,124,87.1
423.5,812.6,2445.12,2464.16,827,126.6,92.7
385.8,695,2430.64,2460.32,848,125,93.2
353.8,603.1,2422.8,2458.32,890,124.4,95
322.4,524,2426.32,2445.28,893,125,97.3
291,454.4,2403.6,2419.28,878,124.6,96.9
265.4,404.9,2425.52,2427.2,830,126,97.9
245.2,371.2,2462,2456.56,782,130,100.6
223.7,333.6,2413.12,2402.72,695,129.8,101.6
213.6,324.6,2450.56,2441.2,656,133.6,105.1
202.2,307.3,2447.12,2434.64,593,133.4,105.5
192,293.4,2428.48,2427.6,530,132.4,106.7
184.6,280.8,2441.12,2433.52,488,133.8,107.9
177.8,270.1,2465.28,2455.2,443,134.4,107.8
166.4,256.8,2463.84,2457.52,392,133.8,109.8
157.5,246.7,2454.24,2453.12,347,132.8,109.3
149.2,240.3,2444.08,2440.08,311,131.8,108.4
141.4,232.5,2429.28,2426.08,275,130.4,109.3
137.2,223.4,2426.32,2416.8,245,130.4,110.9
137.6,217.5,2465.84,2458.24,236,132.4,112
135.9,209.6,2466.32,2458.08,209,132.6,109.1
132.1,200.2,2462.64,2448.8,188,134.2,111.2
127,190.8,2449.04,2442.96,170,133.6,108.6
119.9,180.4,2439.28,2439.2,152,133.8,101.9
110.6,172.2,2454.96,2456.56,137,134.2,102.3
101.9,163.2,2467.04,2467.28,125,135.4,99.6
90.3,151.3,2410.48,2410.88,110,131.2,96.4
84.4,146.1,2444,2444.4,110,133.4,96.3
79.4,142.2,2458.64,2459.12,110,134.2,96
74.5,137.2,2438.48,2438.88,110,133.2,94.5
73.3,136.3,2459.6,2460.08,116,133.4,93.2
74,135.7,2471.2,2471.68,131,133.8,92.1
74.5,134.5,2453.36,2453.76,137,132.8,90.9
75.2,133.5,2438.96,2439.36,140,131.6,89.3
75.7,134.5,2463.36,2463.68,149,131.8,89.5
76.8,133,2439.68,2439.92,137,130.2,88.8
79.7,131.7,2434.96,2435.28,128,130,89.3
80.8,133.5,2470.96,2471.28,134,132,90
79.1,133.4,2471.36,2471.68,128,131.4,89.4
78.4,132.3,2463.44,2463.6,131,130.6,88.8
78.6,131.5,2453.6,2453.84,143,130,88.1
77.2,130.5,2439.28,2439.52,164,129.2,87.9
77.2,131.6,2462.24,2462.4,203,130.4,89.3
78.2,132.5,2472.16,2472.48,260,130.4,89.9
83,136.1,2470.88,2471.2,305,129.8,92
85.7,139.1,2466,2459.2,338,128.8,92.8
89,144.4,2461.2,2454.96,383,127.4,94
105.8,153.3,2439.6,2434.72,356,124.8,94.6
125.5,163.1,2465.44,2460.72,410,125,95.6
150.3,183.3,2467.92,2464.96,449,124.4,98.1
178.4,215.4,2456.56,2457.6,491,123.2,97.6
224.7,276.4,2442.16,2442.48,554,122.4,95.8
274.4,338.8,2441.04,2441.6,605,121.8,97.3
333.6,390.4,2435.92,2439.68,662,121.6,97.9
403.2,427.7,2461.76,2464.16,683,123,100.6
437,437.4,2462.32,2464,731,122.2,99.1
469.2,459.5,2457.04,2460.72,761,121.2,100.7
475.4,468,2457.76,2456.96,794,121,97.5
461.2,467.8,2438.8,2435.92,848,120.8,98.1
461.8,459.3,2400.48,2423.12,896,121.2,95.6
462.8,446.6,2363.36,2405.6,899,119.8,90.9
436.4,442.3,2339.84,2392.08,893,118.6,88.4
404,457.3,2388.4,2441.52,944,122.4,91.8
385.8,466.9,2370.16,2432.32,938,123.2,89.4
411.6,437.1,2349.36,2428.72,950,121.6,88.9
