lh,rh,ls,rs,w,ll,rl
3672.816,3674.006,2467.76,2408.16,113,118.4,174.3333333
3671.269,3672.221,2466.64,2405.28,113,117.4,173.3333333
3649.492,3650.563,2452.08,2392.64,111,116.8,172
3631.999,3632.713,2440.32,2380.72,110,117.8,173.6666667
3671.983,3672.697,2467.2,2407.76,111,118,173.6666667
3677.814,3678.528,2471.12,2409.92,111,115.4,170
3606.414,3607.247,2423.12,2363.92,108,117.2,173
3671.269,3671.864,2466.72,2407.2,110,117.2,173
3669.246,3670.317,2465.36,2406.16,110,115.8,171
3634.498,3610.579,2442,2387.12,109,118,174
3696.973,3324.622,2486.16,2431.28,111,114.2,168.3333333
3530.135,3050.565,2408.96,2355.52,107,116.8,172.3333333
2727.123,2350.012,2463.68,2407.52,110,116,171
2288.846,1413.72,2450.4,2394.16,109,115.8,170.6666667
1990.632,771.953,2445.44,2389.92,109,115.6,170.3333333
2068.815,556.682,2443.6,2386.88,109,116.8,172.3333333
542.878,413.763,2472.08,2416.88,111,116.8,172.3333333
299.999,338.555,2471.76,2417.36,111,116.8,172.3333333
221.221,299.999,2470.96,2418.48,111,116.2,171.3333333
194.803,282.506,2460.88,2409.52,111,115.2,170.3333333
194.327,277.627,2442.32,2389.52,111,115.2,170.3333333
197.064,283.577,2444.56,2390.8,112,116.6,172.3333333
195.16,284.41,2470.48,2420.96,114,116.6,172.6666667
179.571,276.675,2471.36,2421.36,113,116.2,172.6666667
160.412,263.228,2461.84,2411.92,113,116,172.3333333
145.299,248.948,2451.04,2403.2,112,116.4,172.6666667
138.635,240.261,2457.6,2400.64,112,115.8,172
138.992,234.668,2447.12,2391.92,111,118.4,175.3333333
159.698,249.424,2489.2,2432.4,113,118,174.3333333
218.127,297.381,2473.28,2417.2,112,117.8,174
368.543,439.467,2470.24,2415.52,111,116.2,172.3333333
690.557,676.872,2446.56,2394.56,110,116,172
1030.064,872.508,2444.64,2391.52,110,116,172.3333333
1601.026,1102.892,2450.32,2395.68,111,117,173.6666667
2236.01,1649.221,2472.72,2419.44,111,116.6,173.3333333
2617.643,2301.46,2470.8,2416.72,111,116,172.3333333
3142.076,3100.188,2459.68,2406.56,110,115.4,171.3333333
3630.452,3481.226,2450.96,2397.76,110,114.8,170.6666667
3634.26,3513.594,2442,2388.08,109,115.2,171
3648.302,3623.55,2451.36,2397.36,109,116,172.3333333
3680.789,3682.098,2473.2,2418.64,110,116,171.6666667
3679.242,3680.432,2472.16,2415.04,111,114.6,169.3333333
3636.045,3637.116,2443.12,2384.96,111,115.2,170.3333333
3656.275,3657.584,2456.72,2400.8,112,115,169.6666667
3646.041,3647.588,2449.84,2393.44,112,114.8,169.6666667
3650.92,3651.991,2452.96,2396.08,111,113,167
3595.109,3596.537,2415.6,2359.2,109,114.8,169.6666667
3658.06,3659.369,2457.92,2401.36,112,114.6,169.6666667
3661.63,3662.82,2460.24,2402.08,112,113.2,168
3624.74,3625.93,2435.52,2378.72,110,113.8,168.6666667
3642.471,3643.78,2447.44,2391.12,110,113.8,168
3630.809,3631.761,2439.52,2382.08,109,115.2,170
3679.242,3680.432,2472.08,2414.96,110,115.2,170
3679.48,3680.551,2472.16,2414.16,110,114.8,169
3663.058,3664.129,2461.2,2404,110,115,169
3653.895,3592.015,2455.12,2397.28,109,114.4,168
3637.235,3360.203,2444,2389.04,108,115,169
3658.893,3219.783,2458.48,2400.88,109,115.4,170
3678.409,2491.622,2471.84,2413.84,110,115.2,169.6666667
2705.822,1727.166,2470.08,2411.12,110,115.4,169.6666667
2245.887,1032.92,2469.84,2409.76,111,114.2,168
1382.542,682.941,2447.92,2390.32,111,113.2,166.6666667
836.451,487.067,2430.88,2374.08,109,114.4,168.6666667
362.117,369.852,2461.6,2405.68,110,114.6,169.6666667
234.906,314.16,2472.56,2414.32,111,114.4,169.3333333
194.208,282.03,2470,2416.24,111,114.2,169
189.805,265.608,2465.04,2412.8,110,113.4,168
182.427,255.85,2451.92,2402.56,110,112.8,167
182.665,249.9,2440.08,2389.36,110,113.6,168.6666667
179.571,246.925,2463.76,2411.92,112,114,169.3333333
168.742,241.927,2472.88,2417.92,112,113.8,169.3333333
155.057,235.858,2469.92,2414.72,111,113.8,169
144.228,232.883,2465.52,2410.96,111,114,168.3333333
142.086,238.714,2453.6,2400.8,110,113.6,167
163.744,272.153,2440.16,2387.04,109,114.8,169
247.758,384.013,2466.16,2405.44,110,115,169.3333333
400.078,572.628,2471.12,2414.96,110,114.8,169.6666667
681.394,768.74,2472.48,2413.2,111,114.4,169.6666667
1021.853,957.831,2467.44,2411.84,110,113.6,168.6666667
1683.374,1190.476,2454.48,2399.6,110,113,167.3333333
1976.114,1842.715,2441.92,2388,108,114,169
2718.198,2443.546,2467.12,2409.84,109,114.2,169.3333333
2995.825,3103.639,2472.08,2416.4,109,111.8,166
3606.176,3378.291,2422.96,2368.08,107,113.8,170
3671.626,3528.707,2466.96,2412.96,108,113.8,170
3650.444,3606.533,2452.56,2399.2,108,114.8,169.3333333
3633.07,3633.546,2440.96,2386.96,108,117.8,171.3333333
3676.029,3676.862,2469.76,2414.72,109,117.8,170.6666667
3679.361,3680.67,2472.16,2418.72,110,117.2,170
3668.413,3670.079,2464.8,2415.92,110,117,169.6666667
3666.985,3668.651,2463.84,2414.08,110,116.6,168
3638.187,3639.734,2444.4,2392.72,110,115.6,167.3333333
3620.218,3621.646,2432.32,2377.36,108,117.2,169.6666667
3675.553,3677.1,2469.52,2412.8,110,117,169
3670.793,3672.459,2466.32,2409.28,110,115.4,166
3614.744,3616.053,2428.64,2372.64,108,117,168.3333333
3666.152,3667.58,2463.2,2406.08,110,116.8,167.6666667
3664.248,3665.914,2462,2404.56,109,115,165.6666667
3622.36,3623.788,2433.68,2376.8,108,116.4,168.3333333
3678.766,3680.313,2471.6,2414,109,116.2,168
3679.123,3627.12,2471.92,2414.48,109,115.8,168.3333333
3677.695,3442.432,2470.96,2413.2,108,115.2,167.3333333
3661.868,3236.681,2460.4,2403.12,108,114.2,166.3333333
3642.828,3022.6,2447.84,2391.2,107,113.2,165.3333333
3552.269,2147.95,2433.52,2379.84,106,115,168
2888.487,1415.743,2473.2,2414.24,108,114.8,168
2428.433,850.85,2470.72,2412.8,108,112.8,165
1670.403,577.15,2434.72,2378.88,106,114,167
1052.079,419.713,2461.44,2404.16,108,113,165.3333333
388.297,324.632,2439.44,2378.64,107,113.2,166
237.881,289.646,2447.84,2390.8,107,114.6,168
206.465,272.51,2480.4,2426,109,114,167.3333333
188.02,257.278,2472.88,2416.8,109,113.8,167
178.738,248.472,2468.64,2415.36,110,113.4,166.6666667
172.074,243.474,2462.48,2417.12,109,112.8,166
164.934,237.286,2453.92,2407.04,108,112.6,165.6666667
163.387,230.741,2449.44,2404.88,108,113.8,167
155.295,227.647,2473.36,2419.12,108,113.6,167
148.75,223.839,2470.88,2412.72,109,113.2,166.6666667
152.201,227.052,2467.76,2411.28,109,112.8,166
166.243,243.236,2461.2,2404.08,108,112.2,165
203.847,299.047,2449.6,2392.88,107,111.6,164
298.095,425.901,2435.52,2380.08,106,113.6,166.6666667
562.394,677.229,2472.96,2417.76,108,114.4,167
986.629,888.692,2471.36,2416.32,108,115.2,168.3333333
1751.323,1137.878,2471.68,2416.16,108,115.4,169.3333333
2540.293,1845.333,2458.8,2402.96,107,115.4,168.3333333
2671.788,2580.158,2431.68,2378,106,117,169.6666667
3388.525,3180.275,2453.52,2399.68,107,118.4,171.6666667
3678.647,3512.047,2471.68,2417.28,108,118,170.6666667
3657.703,3567.739,2457.52,2403.92,107,119.4,171.6666667
3676.267,3644.851,2469.92,2416.72,108,119.6,170.3333333
3649.73,3651.277,2452.24,2397.04,108,119.6,169.3333333
3639.972,3641.4,2445.52,2390.48,108,119.6,169
3643.899,3645.208,2448.16,2393.28,108,120.4,170.3333333
3679.004,3680.551,2471.76,2417.2,108,120.2,169.6666667
3676.267,3677.814,2469.92,2416.64,109,118.4,168
3638.187,3639.734,2444.32,2393.12,107,118.6,168.6666667
3655.918,3657.465,2456.24,2401.76,108,117.2,167.3333333
3631.523,3633.07,2439.92,2387.76,107,117.8,168.3333333
3659.845,3661.273,2458.88,2398.8,108,118,168.6666667
3674.006,3675.553,2468.4,2407.92,108,115.2,165
3595.347,3596.656,2415.44,2355.12,104,117.4,168.3333333
3674.482,3676.148,2468.8,2408.08,107,116.4,167
3656.275,3657.822,2456.48,2394.8,106,115.4,165.6666667
3629.738,3622.836,2438.8,2380.08,105,116.2,167
3664.962,3585.47,2462.4,2402.72,107,116.6,168
3679.837,3327.121,2472.88,2410.96,107,116.6,168
3674.006,2810.899,2469.36,2409.12,107,116,167.6666667
3526.327,1929.823,2463.84,2401.6,106,115.6,167.3333333
2336.446,969.136,2455.76,2393.6,107,115,166.6666667
1834.266,596.309,2439.84,2378.08,107,116.2,168.6666667
1552.236,454.58,2465.28,2402.64,109,116.2,169
790.041,374.017,2471.92,2411.6,109,115.8,168.6666667
357.595,324.037,2469.44,2408.72,110,114.4,166.6666667
236.691,295.001,2437.92,2380.8,109,114.2,167
213.605,277.865,2439.68,2385.36,109,114,167
195.279,266.56,2440.16,2385.76,110,115.2,168.6666667
184.212,257.04,2468.64,2420.72,112,115.4,169
173.264,248.234,2473.76,2426.08,114,115,168.6666667
160.055,240.618,2468.4,2423.68,113,114.8,168.3333333
153.629,233.954,2468.48,2417.12,112,114.6,168
147.798,228.48,2465.76,2414.64,112,113.4,166
143.752,225.267,2441.36,2388.64,110,114.4,167.6666667
144.109,232.407,2467.04,2411.04,111,112.2,164
153.986,249.186,2411.04,2357.44,108,114.8,168.3333333
227.766,335.58,2471.28,2413.12,111,113.4,166.3333333
422.569,520.268,2447.92,2391.2,110,114,167.3333333
782.187,732.802,2465.2,2409.04,111,112.4,165.6666667
1214.276,949.977,2441.76,2385.68,110,113.6,167.3333333
1932.441,1248.667,2470.88,2414.16,111,113.6,167
2460.682,2027.998,2472.32,2417.04,111,112.6,166
2848.027,2734.501,2457.92,2398.08,110,112.2,165.3333333
3413.753,3326.883,2449.04,2391.12,109,112.2,165.3333333
3646.874,3464.804,2450.32,2393.76,109,112.8,166
3663.534,3609.984,2461.36,2402.88,111,113.2,167
3680.075,3667.223,2472.56,2416.56,111,113,167
3677.933,3679.48,2471.12,2414.96,111,111,163.6666667
3615.696,3617.124,2429.36,2373.28,112,112.6,165.6666667
3661.749,3663.296,2460.16,2401.92,114,111.6,164
3631.404,3633.07,2439.92,2382.24,113,111.4,164.3333333
3638.663,3640.091,2444.72,2386.4,112,112.4,166
3676.743,3678.29,2470.24,2412.48,113,112.4,166
3677.695,3679.242,2470.88,2412.72,114,110.6,163
3619.98,3621.408,2432.16,2372.32,111,112,165
3667.461,3669.127,2464.16,2403.76,112,111.6,164.6666667
3658.655,3660.321,2458.24,2397.44,111,111,164
3641.876,3643.304,2446.88,2385.52,110,112.2,165.6666667
3682.098,3683.764,2474,2410.72,111,112,165.3333333
3677.814,3679.361,2470.96,2409.44,111,110.2,162.6666667
3623.312,3552.745,2434.32,2373.52,109,111.4,164.6666667
3661.273,3365.439,2460.16,2398.08,110,111.2,164.6666667
3655.68,3135.888,2456.24,2395.36,110,110.4,164
3635.212,2779.602,2442.32,2381.68,109,111.8,165.6666667
3630.571,2043.468,2470.24,2409.04,111,111.6,165.3333333
2174.844,1253.665,2470.64,2409.28,111,111.4,165
1241.17,721.378,2468.32,2405.6,110,111.4,164.6666667
973.182,508.011,2462.16,2401.44,111,110.8,163.3333333
605.353,378.063,2446.64,2385.44,110,110.8,163.3333333
311.661,308.805,2450.64,2391.68,109,111.6,165
236.096,277.389,2472.48,2416.4,110,111.6,164.6666667
198.73,253.589,2472.88,2417.6,110,111.4,164.6666667
189.448,239.785,2470.56,2420.32,111,110.4,163
176.596,229.194,2446.88,2402.64,111,110.4,162.6666667
168.623,222.054,2446,2403.84,111,110.8,163.3333333
160.293,217.77,2453.28,2407.28,111,109,160.3333333
146.251,208.964,2411.04,2365.28,109,111.2,163.6666667
141.848,209.083,2461.12,2416.4,111,111.2,163.6666667
138.992,208.25,2461.28,2408.24,111,110.8,163.3333333
143.038,215.747,2459.68,2405.28,111,109.6,161.3333333
156.604,236.81,2431.28,2377.6,110,110.6,163
192.661,305.354,2456.32,2401.52,110,111.8,164
277.865,437.325,2471.44,2418.4,111,111.8,163
440.062,632.842,2456.88,2403.92,110,112,163
728.994,835.38,2460.24,2406.16,110,112.2,163
1047.319,1026.494,2457.6,2402.88,109,111.4,161.6666667
1615.068,1530.697,2437.2,2385.12,108,111.8,162
2282.539,2129.386,2441.12,2384.88,108,113.4,164
2397.969,2955.246,2473.52,2416.64,110,113,163.6666667
3079.601,3403.4,2472.64,2418.56,109,111.6,161.6666667
3560.718,3483.606,2444.72,2391.6,108,111.6,162
3649.135,3595.823,2451.76,2399.2,108,110.8,161.3333333
3631.523,3615.696,2439.92,2387.84,107,111.8,162.6666667
3664.843,3666.271,2462.32,2409.92,108,109.2,158.6666667
3582.733,3584.28,2407.28,2356.64,105,109.6,159.3333333
3594.871,3596.299,2415.2,2365.2,106,112,163
3675.196,3676.743,2469.2,2417.28,109,111.6,162.3333333
3666.033,3667.461,2463.12,2409.6,109,110.4,162
3631.404,3632.832,2439.76,2389.92,107,110.2,162.3333333
3631.999,3633.665,2440.24,2390.72,109,111.8,164.3333333
3679.123,3680.67,2471.84,2422.64,110,111.6,164.3333333
3675.91,3677.576,2469.68,2424.16,109,110.2,162.3333333
3641.519,3642.947,2446.56,2400.32,108,110.8,163.3333333
3668.056,3669.484,2464.4,2409.6,108,109.2,160.6666667
3616.886,3618.433,2430.08,2377.52,106,110.6,163
3670.198,3671.626,2465.84,2408.32,108,108.2,159
3590.111,3568.929,2412.16,2358.48,105,111,162.6666667
3678.171,3509.191,2471.12,2416.48,108,111.2,162.6666667
3672.578,3321.409,2467.76,2412.96,108,111,162.3333333
3669.484,2669.765,2465.84,2411.44,107,109.4,160
3617.838,1859.375,2430.96,2376,106,111.2,162.3333333
2717.603,1177.029,2468.08,2411.52,109,111.2,162.6666667
2380.119,662.949,2472.16,2415.44,108,111,162.6666667
2094.043,497.182,2471.6,2415.12,109,110.8,162.6666667
1383.494,408.289,2465.2,2409.84,109,110.6,162.3333333
500.395,374.85,2453.44,2398.72,109,110.2,162
283.815,354.263,2441.84,2391.2,109,109.6,161
221.221,330.701,2428.56,2376.72,109,110.2,162
207.298,311.78,2440.96,2393.6,109,111,163.6666667
203.49,294.882,2465.2,2423.68,110,110.4,162.6666667
185.164,272.629,2452.16,2408,110,109.8,162
168.623,252.399,2445.2,2400.4,110,110.4,162.6666667
160.174,238.357,2458.16,2411.92,111,111.4,163.3333333
154.224,228.48,2469.44,2424.96,112,111.8,163.6666667
150.535,222.768,2472.64,2428.4,113,112,163
152.558,220.507,2463.44,2408.24,113,115.6,163
158.627,226.695,2462.56,2405.76,112,116.6,163
171.717,253.946,2462.88,2408.16,112,115,161.6666667
213.843,342.482,2441.04,2386.72,111,116,164
312.851,511.819,2471.76,2417.44,112,115.6,164.3333333
520.506,711.263,2472,2417.44,111,115.2,164.3333333
819.196,910.469,2471.12,2416.16,111,114,162.6666667
1186.906,1147.16,2449.36,2395.28,110,113.6,162.6666667
1767.864,1814.393,2447.92,2394.4,109,114.4,163.6666667
2285.157,2547.909,2467.52,2412.96,110,112.2,160.6666667
2789.241,3112.326,2426.24,2370.88,108,114.2,163.6666667
3429.461,3483.13,2472.4,2417.44,110,113.4,163
3662.106,3509.31,2460.4,2406.64,109,112.8,162
3647.588,3581.305,2450.64,2397.84,108,112.4,161.3333333
3633.07,3625.216,2440.88,2386.8,107,112.6,161.6666667
3642.352,3643.78,2447.12,2393.84,108,113.6,163
3676.148,3677.695,2469.76,2415.2,109,113.4,163
3677.338,3678.885,2470.64,2414.24,110,113,162.3333333
3660.321,3662.106,2459.2,2405.84,110,112.8,162.3333333
3659.726,3661.273,2458.8,2406.08,109,112.6,162.3333333
3651.753,3653.419,2453.44,2400.64,109,111.6,161
3625.811,3627.239,2435.92,2382.64,108,113.2,163.6666667
3679.599,3681.146,2472.16,2416.72,110,113,164
3677.219,3678.766,2470.48,2414.08,110,111.4,161.6666667
3626.882,3628.31,2436.72,2380.64,108,112.4,162.6666667
3657.822,3659.488,2457.6,2400.96,108,111.6,161.3333333
3634.26,3635.926,2441.68,2385.28,108,111.8,161.6666667
3645.446,3646.874,2449.2,2392.72,108,112.8,163
3679.242,3645.208,2471.92,2414.56,111,112.6,163
3678.885,3622.122,2471.68,2414.24,114,112.4,162.6666667
3676.505,3331.881,2470.24,2413.12,115,111.8,162.3333333
3660.916,2865.996,2460.16,2403.2,116,111.2,162
1735.972,2329.544,2445.28,2389.6,114,111.8,163.3333333
1102.059,1481.55,2454.64,2397.44,113,112.6,164.6666667
810.509,775.999,2472.8,2416,114,112.2,165
412.454,508.725,2470.64,2416.56,115,111.8,165.3333333
313.446,368.424,2462,2405.12,114,111.6,165.6666667
246.687,316.659,2459.28,2402.64,115,110.2,164
226.219,288.099,2431.52,2378.24,112,111.4,166
215.271,284.529,2456.96,2403.04,114,112,167.6666667
205.751,281.554,2474.56,2426.48,114,111.8,167.3333333
191.59,268.821,2470.72,2424.64,113,111.4,166.3333333
176.834,257.635,2461.84,2408.72,113,111.2,165.6666667
167.433,251.923,2457.36,2403.6,113,110.4,164
156.723,248.353,2439.28,2386.24,112,111.2,165.3333333
157.794,256.921,2459.84,2399.28,113,111.6,166
162.911,271.439,2473.6,2409.84,112,111,165
171.836,289.765,2461.04,2398.8,112,111.2,165.3333333
193.137,323.323,2469.44,2404.4,112,110.8,164.6666667
243.474,409.479,2462.48,2399.12,111,109.6,163
377.468,591.906,2439.12,2377.36,110,110.6,164.3333333
615.468,824.194,2463.44,2398.96,111,111.2,165
919.156,1041.964,2472.88,2409.68,113,108.6,161
1268.064,1454.775,2416.32,2354.16,110,109.6,162.3333333
1646.722,2110.108,2439.2,2374.72,110,109.6,162.3333333
2414.986,2861.95,2437.76,2372.32,110,109.6,162.3333333
2928.233,3239.537,2440.24,2375.36,112,109.8,162.3333333
3413.158,3485.272,2441.36,2376.08,116,111.2,164.6666667
3649.492,3591.063,2472.16,2405.84,120,111.2,164.3333333
3676.386,3638.901,2470.08,2407.76,119,111,164
3673.173,3669.603,2467.92,2404.24,117,110.2,163
3652.943,3654.609,2454.4,2390.8,116,109.2,161.6666667
3625.811,3627.239,2436,2372.32,114,110.6,164
3671.031,3672.459,2466.4,2402.96,115,110.6,164
3678.29,3679.956,2471.44,2406.64,115,108.4,160.6666667
3605.343,3606.652,2422.32,2361.52,112,110.2,163.6666667
3671.626,3673.173,2466.8,2403.12,114,109.6,162.6666667
3652.467,3654.014,2454,2391.2,113,109,161.6666667
3633.903,3635.331,2441.44,2378.16,112,110.2,163.3333333
3672.935,3674.363,2467.6,2404.16,112,110.4,163.6666667
3681.146,3682.693,2473.2,2412.64,113,110.4,163.3333333
3674.125,3675.672,2468.56,2403.68,113,110.4,163.3333333
3672.459,3674.006,2467.36,2401.52,113,109.4,162
3640.091,3641.638,2445.68,2379.2,113,109.2,161.6666667
3635.331,3626.763,2442.48,2375.68,114,110.2,163.3333333
3675.553,3611.531,2469.44,2403.36,115,110,163.3333333
3675.196,3328.906,2469.36,2401.92,116,109.8,162.6666667
3666.033,2967.86,2463.12,2396.48,115,110.4,162.6666667
3667.699,2089.045,2464.32,2398.72,114,110.8,162.6666667
1545.572,1393.966,2463.44,2398,113,110.4,162.3333333
1137.164,787.899,2461.2,2396.08,113,111.6,164
777.07,551.208,2489.92,2425.2,115,111.2,163
500.99,411.264,2471.6,2403.6,116,111.8,162.6666667
312.732,345.933,2462.48,2393.84,116,112.4,162.6666667
253.47,307.139,2467.04,2410,116,111.2,161.3333333
213.486,280.364,2449.36,2395.52,115,110.4,161
196.112,264.656,2445.12,2389.52,116,111.6,163
188.615,259.42,2473.84,2422.24,118,111,162.3333333
178.024,253.589,2464.24,2415.52,118,110.6,162
168.742,247.163,2461.44,2412,121,110.4,162
163.268,240.975,2459.92,2405.92,122,110.4,161.6666667
158.508,236.334,2458.88,2407.76,121,109.2,160
157.556,231.931,2434.08,2389.36,119,111.2,162.3333333
171.36,243.117,2473.52,2429.12,121,108.8,158.3333333
219.674,261.086,2412.16,2363.36,116,110.4,160
368.543,354.025,2435.36,2378.24,118,112,161
620.109,551.684,2451.36,2392.56,121,111.8,160
874.174,810.866,2440.32,2380.72,122,111.4,160
1061.956,1036.014,2434.88,2376.24,121,111.6,160.3333333
1414.91,1462.51,2441.76,2392.56,120,112.4,161.6666667
2238.509,2196.978,2462.4,2406.8,119,112.6,162.3333333
2345.609,2837.436,2471.36,2408.48,119,112.2,162
3526.089,3380.433,2462.16,2401.44,118,111.2,160.6666667
3459.211,3526.803,2443.6,2384.56,117,111.4,161
3646.993,3575.355,2450.16,2394.08,117,112.4,162.6666667
3680.194,3667.58,2472.64,2417.52,117,112.2,163
3677.457,3679.123,2470.72,2411.6,117,111.4,162.3333333
3661.511,3663.058,2460,2398.88,117,110.8,162
3647.826,3649.373,2450.88,2393.04,116,110.6,162.3333333
3641.043,3642.709,2446.32,2386.8,116,110.6,162
3648.778,3650.087,2451.36,2389.28,117,112,164.6666667
3702.923,3704.589,2487.84,2425.12,119,111.2,163.6666667
3680.194,3681.741,2472.48,2412.72,118,109.6,161
3636.402,3637.83,2443.04,2379.84,117,110,161.6666667
3648.302,3649.73,2451.04,2386.72,117,109,161
3618.552,3620.099,2431.2,2365.6,114,110,163.3333333
3655.68,3657.108,2456.08,2389.68,115,110.6,165
3679.718,3681.265,2472.24,2405.28,115,110.4,164.6666667
3678.766,3674.125,2471.6,2404.64,115,110.2,164.3333333
3675.791,3590.23,2469.6,2403.68,115,109.6,163.3333333
3657.584,3516.569,2457.44,2391.44,114,108.8,161.6666667
3629.976,3026.17,2438.96,2371.52,114,109,161.3333333
3408.874,2563.022,2438.4,2371.52,113,111,163.3333333
1355.291,1517.607,2472.8,2402.4,115,110.8,163
1018.997,696.388,2466.32,2399.2,114,110.6,163.3333333
680.68,465.052,2463.2,2394.08,113,110.6,163.3333333
390.558,348.313,2464.56,2398.16,113,109.6,161.3333333
268.583,300.237,2440.56,2376.24,112,110.2,162.6666667
222.054,276.556,2461.84,2402.8,115,108.6,160
195.041,256.445,2426.08,2368.48,114,110.4,163
196.112,253.47,2472.56,2412.32,116,109,160.6666667
178.143,244.545,2441.92,2380.64,117,109.6,162
161.245,240.142,2463.36,2404.24,119,108.6,160.3333333
148.869,230.979,2438.8,2384.16,118,108.6,160.3333333
140.658,225.505,2442.56,2388.24,117,107,157.6666667
135.779,218.365,2407.68,2343.52,115,109.8,161.6666667
140.777,222.887,2469.28,2403.84,117,109.4,161.3333333
147.203,229.313,2465.92,2398.64,116,109.2,161.3333333
170.051,265.489,2465.04,2395.44,116,108,159.6666667
242.879,374.493,2439.92,2372,114,107.8,159.6666667
403.291,623.441,2437.12,2371.28,114,109,162.6666667
708.05,907.732,2468.64,2406.4,115,109,162.3333333
1047.2,1182.503,2471.04,2413.6,115,108.8,162
1520.582,1691.942,2467.04,2410.88,115,108.8,162
2704.751,2408.084,2465.68,2405.36,114,107.6,160
2937.396,3015.936,2440.88,2384.16,113,108.8,161.6666667
3384.955,3438.862,2467.68,2405.6,114,106.2,157.6666667
3580.829,3484.796,2408,2346.48,111,108.6,161
3667.461,3653.657,2464.16,2399.28,113,108.6,161.3333333
3670.912,3661.511,2466.56,2400.16,113,108.4,161
3669.841,3668.532,2465.76,2401.52,113,107.4,159.3333333
3634.022,3635.45,2441.6,2375.12,112,106.8,158.6666667
3614.625,3616.291,2428.64,2360.72,111,106.2,157
3583.923,3585.351,2408,2341.76,110,109.6,161
3668.294,3669.96,2464.64,2399.2,113,110,160.6666667
3667.58,3669.365,2464.16,2399.92,112,110.2,160.6666667
3668.77,3670.436,2464.96,2398.88,112,108.8,158.6666667
3622.717,3624.264,2434,2368.24,110,110.2,161
3676.743,3678.29,2470.24,2401.2,111,110.2,160.6666667
3676.505,3678.052,2470.16,2400.88,111,110,160.3333333
3665.557,3667.223,2462.8,2393.12,111,108.4,158.3333333
3621.408,3622.955,2433.04,2365.12,109,109.4,160
3663.296,3664.962,2461.28,2394.56,111,109.4,160
3666.509,3570.119,2463.36,2399.92,111,109.4,160.3333333
3674.839,3521.686,2469.04,2405.2,111,106.4,156.3333333
3581.305,3106.495,2406.24,2342.24,108,109,160.3333333
1985.277,2481.745,2461.28,2394,112,107.6,158.6666667
1374.807,1745.254,2434.32,2371.92,112,108,159.6666667
1131.095,1029.35,2447.36,2384.48,111,107.8,160.3333333
837.046,589.883,2446,2385.2,112,108.8,162
567.154,430.304,2470.32,2407.2,113,106.4,159.3333333
338.555,341.887,2408.16,2345.44,110,109.4,164
252.042,304.045,2470.88,2405.84,113,108.4,162.6666667
200.396,274.652,2448.56,2389.68,112,108.6,163.3333333
187.425,260.848,2456.8,2395.84,114,108,162.3333333
177.667,252.875,2447.6,2387.6,116,109,164
162.078,248.829,2472.72,2413.44,119,108.8,164
146.846,240.975,2470.48,2408.48,122,109,164
139.587,235.025,2471.92,2408.96,123,108.6,163
135.422,231.217,2459.76,2396.48,123,107.8,161.3333333
137.088,235.263,2436.88,2375.36,123,108,161
150.654,265.965,2436.56,2374.4,124,107.2,159.3333333
190.162,364.854,2409.92,2352.16,123,108.6,160
302.974,555.254,2408.88,2348.16,122,111.4,162.6666667
532.525,795.158,2441.76,2379.12,122,113.8,165.6666667
889.882,1000.79,2461.52,2399.36,122,112.4,164
1247.596,1341.606,2433.2,2373.6,120,112.6,164.6666667
1764.651,2003.841,2445.52,2382.08,120,113.6,167
2158.184,2819.943,2472.4,2407.92,121,113.2,166.3333333
2979.998,3290.112,2469.44,2407.04,120,112.2,164.3333333
3438.981,3492.293,2438.64,2377.04,118,113.2,165.6666667
3647.588,3596.656,2458.08,2395.92,119,112.4,164.6666667
3642.114,3623.431,2447.04,2389.36,118,114,167
3698.044,3699.234,2484.56,2426.8,121,110.4,161.3333333
3584.637,3586.422,2408.48,2355.12,116,113,165.6666667
3675.91,3677.576,2469.76,2415.44,120,112.4,164.6666667
3662.106,3663.653,2460.48,2408.08,119,112.2,164.3333333
3659.488,3661.035,2458.72,2399.92,119,111,163
3627.358,3628.905,2437.12,2378.16,118,111.8,164.3333333
3655.323,3656.751,2455.92,2392.56,118,109.4,160.6666667
3580.234,3581.662,2405.36,2341.52,117,109.8,161
3593.443,3594.99,2414.4,2350.8,116,111.2,163.3333333
3640.21,3641.995,2445.76,2382.48,118,111.2,163
3641.043,3642.59,2446.32,2382.88,117,110.6,162
3618.195,3619.623,2430.88,2368.96,116,111.8,163.6666667
3660.916,3662.344,2459.6,2395.28,117,112.4,164.6666667
3680.432,3681.622,2472.8,2408.32,117,112,164.3333333
3676.267,3655.799,2469.92,2406,117,111,162.3333333
3640.686,3580.591,2446.08,2381.36,115,111.2,162.6666667
3648.064,3392.809,2451.12,2385.44,116,110.6,161.6666667
2914.786,2731.645,2438,2375.68,115,111.4,163
1780.478,1755.964,2462,2398.16,116,111.8,163.3333333
1221.178,1172.745,2468,2403.36,118,111.8,163.6666667
940.695,835.261,2471.44,2409.76,120,111.4,163.3333333
583.457,559.181,2466,2410.4,120,111.4,162.6666667
346.409,435.302,2463.44,2409.44,121,110.2,161.3333333
275.247,350.098,2439.76,2387.28,119,111.2,163.3333333
229.789,306.306,2464.24,2411.2,119,108.6,159
204.085,281.316,2406.72,2359.44,115,111.4,163.3333333
200.753,271.796,2469.2,2421.36,118,111.2,163.3333333
200.396,257.04,2468.08,2425.2,120,110.2,162
184.093,243.593,2449.6,2401.36,121,109.6,161.3333333
165.529,235.501,2439.52,2389.12,121,111,163
