lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y
2983.2,3085.7,2480.16,1229.7532,110,158.88,159.84,112.386,250.759,262.394,418.453,297.837,247.698,403.761,303.684,553.785,553.824,762.86,977.703,550.896,762.701,957.107
2193.7,3071.4,2463.84,1108.2136,108,157.68,158.4,112.366,250.753,259.51,418.444,297.843,247.726,406.559,303.613,553.823,553.884,762.876,977.687,550.93,759.897,957.076
1528.4,2900.6,2440.08,1112.0356,112,157.2,157.44,112.318,250.641,256.599,418.426,309.521,247.647,403.744,306.55,550.877,550.916,765.667,977.726,550.817,756.909,954.217
1370.1,2710.3,2432.16,1115.0932,112,159.6,159.6,109.484,250.635,256.523,418.406,303.656,247.707,406.663,309.571,550.91,553.802,762.894,977.602,550.816,756.943,957.056
926.1,2158,2489.76,1235.104,114,155.28,155.52,109.47,250.645,253.66,418.486,303.612,247.743,406.633,309.543,550.916,553.809,762.854,977.647,550.806,756.878,957.072
539.4,1448.4,2398.32,821.5636,110,158.88,158.88,109.482,250.77,259.485,418.474,297.722,247.81,406.703,312.37,553.915,556.796,765.809,977.684,553.827,759.895,957.056
362.9,793.3,2483.04,1432.3192,118,158.16,157.68,109.496,253.653,262.41,421.364,312.508,250.633,409.464,312.423,556.742,556.806,765.766,977.606,553.816,762.681,957.085
300,472.7,2470.68,2189.8396,122,156.96,156.72,109.479,256.529,262.484,421.421,321.279,250.658,409.467,315.325,553.827,553.893,765.765,977.66,550.923,762.694,959.968
255.2,368.4,2441.04,1922.2996,120,159.84,160.56,109.491,256.594,265.375,418.508,318.387,250.701,406.699,318.354,553.796,553.822,765.733,977.689,550.906,759.876,957.105
223.9,321,2523,2389.348,124,158.64,160.08,109.486,262.376,268.3,418.475,321.324,250.715,409.481,318.44,553.795,553.829,765.718,977.701,550.911,759.898,959.959
214.7,289,2496.6,2219.6512,124,158.4,159.6,109.515,262.406,268.3,421.333,338.864,250.701,409.522,324.305,550.908,553.774,762.885,977.665,550.84,762.685,957.071
201.8,269.9,2494.68,2181.4312,124,156.48,156.96,112.326,265.354,271.236,418.495,347.835,250.773,409.697,341.807,553.783,553.816,762.885,977.611,550.941,759.823,954.178
209.6,267.4,2456.4,2086.6456,124,157.68,157.44,112.368,265.415,271.34,427.213,388.973,250.713,409.654,374.276,553.819,553.835,762.829,977.655,550.953,756.901,954.215
211.5,273.5,2488.56,2438.2696,128,156.24,156.24,112.411,265.431,271.338,430.264,394.924,250.727,409.544,386.062,556.747,556.787,762.888,977.636,553.845,762.727,957.072
205.8,261,2456.88,2325.9028,124,159.36,159.12,112.388,265.433,271.281,424.311,415.512,253.572,391.931,403.765,553.889,556.758,765.651,977.706,553.818,759.861,954.155
195.9,258.7,2531.28,2812.0612,130,157.92,157.44,112.335,265.41,271.219,389,433.14,253.644,368.394,412.574,553.827,553.862,762.892,977.643,553.774,759.793,954.184
179.8,248.9,2498.76,2604.1444,128,154.32,153.84,112.373,265.401,271.202,391.898,456.639,253.648,380.155,418.509,553.864,553.907,762.883,977.629,553.801,762.784,957.124
173,237.8,2418.96,2098.1116,120,157.68,157.44,112.377,265.433,271.29,391.922,471.434,253.624,380.187,453.715,553.901,556.777,765.65,977.643,553.792,762.688,959.975
164,237.1,2499.12,2608.7308,126,156,155.76,112.326,268.214,271.314,409.521,494.951,256.554,385.995,471.365,556.746,556.813,762.876,977.671,553.828,762.838,962.933
162,233,2458.08,2346.5416,122,156,155.28,109.515,268.279,271.424,415.448,509.793,256.579,389.098,486.119,553.876,556.76,765.664,977.646,553.811,759.84,959.987
165.2,236.3,2456.4,2337.3688,122,157.68,156.72,109.471,268.295,271.421,433.111,530.205,256.595,391.96,503.877,559.687,559.717,765.737,977.69,556.793,762.891,960.033
172.6,245.2,2493.96,2575.0972,124,158.16,156.96,109.424,268.327,274.249,433.13,545.028,256.585,403.684,518.478,559.731,562.627,765.764,977.628,556.811,762.859,965.862
180.2,256,2506.92,2656.1236,124,158.16,156.96,109.453,268.356,274.274,430.219,553.927,256.612,403.71,527.386,562.664,565.573,765.82,977.709,559.735,765.664,959.997
189.9,271.2,2504.64,2642.3644,122,157.68,156.48,109.404,268.339,274.243,436.143,565.574,259.469,409.525,533.172,562.667,565.584,765.828,977.701,559.744,765.701,962.98
215.5,296.9,2496.12,2588.092,124,157.2,156,109.387,268.348,274.239,433.22,574.297,259.476,409.572,536.154,559.705,559.766,765.747,977.68,556.811,762.835,959.972
307.3,338.2,2491.32,2556.7516,126,154.8,153.84,109.375,268.265,271.341,430.15,577.283,259.484,415.588,547.888,562.645,562.671,765.805,977.746,559.751,762.857,960.021
460.5,432.9,2439.24,2225.002,120,157.44,156.72,109.386,268.27,271.36,430.197,577.301,259.491,409.556,547.915,556.74,556.775,765.746,977.671,553.873,762.728,957.111
643.5,602.7,2500.2,2588.092,124,155.52,154.8,109.363,268.263,271.369,433.073,574.505,259.465,409.579,550.845,556.825,559.724,765.784,977.656,556.769,762.792,960.004
886.9,730.8,2456.64,2313.6724,120,157.44,157.2,109.347,268.216,271.311,433.152,574.409,256.605,412.506,550.911,556.756,556.809,765.746,977.688,553.9,762.856,960.042
1209.3,891.1,2504.04,2592.6784,124,156.96,156.96,106.631,268.275,271.346,433.195,574.47,259.556,415.566,550.996,559.694,559.717,765.743,977.747,556.797,762.759,962.916
1698.4,1235.6,2492.4,2479.5472,124,156.72,157.2,106.633,268.302,271.395,433.038,574.451,259.554,418.502,553.844,559.76,562.649,765.78,977.641,559.703,762.768,959.996
2192.5,1645.6,2491.44,2235.7036,124,155.28,155.28,109.359,268.309,271.433,433.145,577.275,259.543,415.471,553.829,562.661,562.693,765.763,977.717,559.756,762.886,960.055
2471.8,1989.8,2457.36,2025.4936,120,154.8,154.56,109.383,268.28,271.405,433.134,574.506,259.478,418.477,553.878,559.721,562.625,765.695,977.698,556.83,762.8,960.027
3055.7,2237.7,2448.48,2014.792,118,157.2,156.72,109.422,268.372,274.205,433.231,574.418,262.446,424.325,553.981,559.755,562.674,765.732,977.593,559.711,762.838,962.898
3023.7,2611.1,2492.16,2413.8088,120,153.6,153.12,109.388,268.351,274.202,433.233,574.466,262.404,424.283,553.978,562.652,562.686,765.728,977.682,559.754,762.808,959.982
3074.2,2830.8,2418.48,2069.0644,114,156.24,155.52,109.386,268.324,271.43,433.088,574.402,262.382,415.583,553.858,562.631,562.655,765.771,977.703,559.718,762.836,957.148
3076.1,3013.9,2478,2341.9552,118,156,155.04,109.406,268.347,274.2,433.07,574.502,262.392,427.234,553.861,565.61,565.617,765.846,977.704,565.572,765.73,960.028
3071.6,3076.7,2476.08,2440.5628,118,155.76,154.56,109.445,268.343,274.243,433.121,574.476,259.511,415.497,553.705,565.561,565.581,768.681,977.712,562.666,765.673,957.114
3088.1,3072.5,2468.76,2104.9912,118,156.72,155.28,109.427,268.314,274.229,433.14,565.627,256.604,409.656,547.95,559.697,559.746,765.802,977.657,556.811,762.878,959.98
3005.5,3089.3,2488.08,2085.8812,120,152.16,150.96,109.416,268.315,274.244,436.056,562.643,256.593,409.543,542.037,556.82,559.722,765.865,977.628,556.766,765.655,960.023
3087.4,3006.7,2389.44,1822.1632,112,156.48,155.04,109.408,268.272,271.401,433.071,556.772,256.582,409.645,530.386,556.833,559.721,765.798,977.622,556.787,762.872,959.964
3075.3,3088.8,2487.12,2491.0132,124,155.76,154.32,109.44,268.301,274.209,433.172,550.858,256.563,406.622,527.34,559.699,559.743,765.803,977.607,556.8,765.74,960.038
3050.3,3076.7,2471.88,2199.7768,124,154.56,152.88,109.425,268.269,271.416,424.371,536.133,256.539,409.569,509.684,556.767,556.789,765.756,977.618,553.892,765.675,957.123
3054.5,3051.7,2442.24,2098.1116,122,154.8,153.36,109.482,268.294,274.195,421.41,524.39,256.584,406.675,500.871,553.841,553.89,762.856,977.648,553.774,762.864,960.019
3090.1,3055.8,2446.56,2109.5776,124,156.48,155.04,109.503,268.308,274.219,412.514,506.85,259.465,400.801,483.123,553.908,556.782,765.662,977.698,553.844,762.888,962.94
3087.7,3091.4,2488.92,2392.4056,124,156.24,154.8,112.351,268.324,274.192,412.478,486.206,259.522,389.041,459.789,553.789,553.826,762.826,977.698,550.926,762.803,960.057
3075.2,3089,2486.04,2367.9448,124,155.52,153.84,112.366,268.257,271.373,403.738,480.186,259.513,386.131,439.068,550.927,550.942,762.829,977.675,550.88,762.72,959.983
3076.4,3076.6,2471.64,2328.9604,124,155.52,153.84,112.398,268.253,271.375,394.878,456.747,259.463,383.029,415.564,556.742,556.809,762.869,977.619,553.86,762.75,959.966
3055.1,3077.8,2473.08,2330.4892,122,154.56,152.64,115.238,268.196,271.347,386.149,433.085,256.552,386.076,415.453,553.836,556.736,762.882,977.668,550.951,759.876,959.96
3058.5,3056.5,2447.28,2143.9756,118,154.56,152.64,115.261,268.208,271.341,406.696,427.247,256.525,409.689,394.904,556.751,556.799,765.664,977.625,553.848,762.736,959.993
3091.1,3059.7,2451,2179.9024,116,156.24,154.32,115.283,268.268,274.178,430.27,406.593,256.613,412.448,385.977,553.897,556.781,765.657,977.705,553.807,759.899,957.071
3089.9,3092.4,2491.08,2414.5732,120,156.24,154.08,115.287,265.368,271.235,415.554,368.464,253.616,409.52,341.957,553.848,556.75,765.705,977.641,550.931,759.885,957.119
3038.3,3091.2,2490,2339.662,120,153.36,151.44,115.267,265.364,271.211,415.569,350.786,253.583,406.581,330.14,550.919,553.773,765.672,977.702,550.857,762.703,959.956
3059.3,3039.5,2429.76,1908.5404,114,154.56,152.88,115.29,262.463,268.294,418.425,338.945,253.623,403.738,318.406,550.923,553.787,765.672,977.622,550.859,762.692,960.011
3043.9,3060.6,2455.2,2027.7868,114,153.6,152.16,115.255,259.505,268.196,418.443,321.293,250.696,400.741,312.534,550.929,553.81,765.725,977.761,550.812,759.876,957.032
3033.8,3045.3,2438.28,1916.1844,112,153.12,151.44,115.268,253.625,262.447,415.494,312.459,247.799,400.787,300.77,550.847,550.897,762.861,977.629,547.948,759.856,957.129
3069.7,3034.2,2424.96,1760.2468,108,156,154.32,115.286,250.702,256.597,412.685,300.716,247.711,400.78,297.765,550.834,550.901,762.873,977.558,547.884,759.783,960.033
3028.6,3048.9,2492.16,2137.096,116,156,154.08,115.298,250.699,256.584,412.65,309.481,247.722,400.775,297.817,550.9,550.941,762.879,977.594,550.811,756.883,960.02
2607.1,2931.7,2493,2147.7976,120,155.52,153.36,115.289,250.68,256.541,412.603,297.718,247.695,400.811,297.829,553.787,553.836,765.653,977.6,550.882,759.881,959.967
1303.2,2778,2471.28,2004.8548,116,154.56,152.64,115.295,250.718,256.575,412.659,294.944,247.714,403.695,297.834,550.948,553.822,765.701,977.57,550.862,759.877,957.058
1438,2104.7,2448.84,1839.7444,118,154.32,152.4,115.288,250.683,256.53,415.499,294.86,247.744,403.726,306.643,553.831,556.736,765.743,977.67,550.895,762.687,957.092
1233.8,1602.4,2441.4,1855.7968,120,154.8,152.64,115.282,250.703,253.69,415.52,297.827,247.792,403.667,309.464,553.774,553.842,762.895,977.656,550.881,759.856,957.066
833,1067.3,2456.76,1994.9176,122,156.48,154.08,115.282,253.597,259.472,415.593,297.851,250.664,403.698,306.568,553.808,553.853,765.689,977.642,550.919,762.735,957.146
546.2,674.6,2496.96,2299.1488,128,152.4,149.76,115.249,253.591,259.471,415.553,315.407,250.645,406.646,315.301,556.773,556.833,765.671,977.683,553.884,762.865,959.987
355.4,446.7,2397.12,1581.3772,118,155.76,152.88,115.263,256.57,265.3,418.426,318.259,250.74,403.752,315.364,553.839,553.89,765.677,977.695,550.954,762.741,957.059
249.9,363.8,2475.12,2219.6512,122,156.48,152.4,115.264,256.599,265.388,421.351,327.204,250.7,406.686,321.333,550.96,553.832,762.884,977.658,550.883,756.94,957.107
213,315.3,2476.68,2191.3684,122,155.04,151.44,115.271,265.29,268.352,421.374,339.092,253.672,406.711,338.883,553.848,556.735,765.667,977.774,550.958,762.77,959.963
190.3,287,2454.84,2252.5204,122,155.52,152.4,115.281,265.411,271.259,421.404,359.505,253.581,409.52,341.884,550.924,553.805,762.791,977.697,550.849,762.731,957.137
178.6,274,2473.8,2300.6776,128,156.72,153.84,115.288,265.447,271.348,427.233,371.378,250.778,409.629,362.41,550.94,553.819,762.859,977.648,550.86,759.762,957.089
176.5,271.4,2503.44,2561.338,140,156.48,154.08,115.275,265.416,271.254,430.167,388.939,253.63,409.672,374.294,553.81,553.883,762.881,977.704,550.943,762.707,962.897
181.1,260.8,2502,2625.5476,148,156.72,154.8,115.267,268.216,271.331,433.076,389.009,256.575,409.624,388.966,553.86,556.752,762.86,977.685,553.773,762.803,957.104
179.3,249.7,2500.44,2615.6104,152,155.52,153.6,115.253,268.218,271.355,436.03,415.504,256.524,403.737,406.571,556.801,559.723,765.714,977.692,553.876,765.664,957.078
182.4,232.6,2466.48,2402.3428,152,155.04,153.12,112.405,265.407,271.216,385.996,427.215,253.676,389.118,412.53,553.84,553.886,762.889,977.622,553.787,762.749,962.9
181.5,219.7,2462.52,2376.3532,150,155.28,153.6,112.322,265.426,271.26,391.934,453.719,253.654,380.224,412.663,553.832,553.886,765.651,977.616,553.777,762.708,957.144
172.9,213,2476.2,2374.8244,150,156.48,155.28,112.355,265.435,271.29,394.873,474.377,253.649,380.169,433.107,550.94,553.811,762.823,977.606,550.876,759.845,957.08
168.9,209.9,2505.72,2526.94,148,155.52,154.32,112.307,268.19,271.295,406.617,486.08,256.567,386.074,456.564,553.857,556.738,762.879,977.621,553.779,762.827,960.007
168,206.3,2490.12,2552.1652,144,155.28,153.84,109.487,268.228,271.333,430.241,527.214,253.692,392.039,483.238,553.857,556.757,765.671,977.66,553.775,762.688,960.031
161.9,207.3,2485.92,2524.6468,142,154.8,152.88,112.293,268.274,271.363,421.374,533.337,256.615,406.587,503.819,556.779,559.7,765.706,977.62,553.881,762.852,960.027
152.7,215.6,2478.72,2479.5472,140,153.6,151.2,109.516,268.311,274.218,427.304,550.907,256.564,400.805,518.486,556.778,559.698,765.738,977.619,553.864,762.744,957.14
161.6,227.3,2448.24,2284.6252,136,155.04,152.4,109.509,268.333,274.198,433.13,556.866,259.513,406.596,530.183,559.708,562.636,765.671,977.644,556.789,762.695,960.013
197.6,245.6,2481.24,2495.5996,138,156.24,153.36,109.466,268.319,271.408,433.159,568.512,262.404,409.596,536.155,562.679,565.593,765.762,977.609,559.762,762.856,962.901
277,271.6,2504.52,2642.3644,136,155.28,152.16,109.456,268.265,271.374,433.068,571.424,259.494,412.516,547.864,565.561,565.597,765.792,977.571,562.631,762.857,960.058
449,328.9,2479.08,2474.9608,136,156,152.64,109.476,268.255,271.366,430.182,574.291,256.607,409.64,550.858,556.818,559.72,765.659,977.626,556.765,762.773,960.058
635.9,465.2,2499,2537.6416,138,156,153.12,109.455,268.298,271.37,430.213,574.465,259.551,412.663,553.728,562.652,565.577,765.766,977.613,559.745,762.891,962.937
865.3,625.1,2476.92,2354.1856,134,154.32,151.92,109.438,268.211,271.281,433.179,577.289,256.614,415.508,553.843,565.596,565.64,765.798,977.672,562.659,765.707,960.016
1388.9,788.2,2433.12,2124.8656,132,156.24,154.32,109.439,268.238,271.294,433.087,574.469,259.484,424.288,556.733,562.672,565.563,765.795,977.635,562.63,765.655,960.041
1918.9,1085.9,2486.64,2251.756,138,154.08,152.16,109.42,268.231,271.287,430.122,574.367,259.521,421.36,556.813,562.687,565.626,765.774,977.643,562.627,762.861,960.008
2350.8,1524.1,2435.4,2104.9912,130,156,154.32,109.427,268.284,271.29,430.184,574.404,262.434,418.461,556.82,559.726,562.649,765.683,977.6,556.83,765.663,962.926
2813.8,2023.7,2480.16,2371.0024,132,154.56,153.36,109.37,268.283,271.326,433.122,574.451,262.412,424.286,559.673,562.637,565.568,765.758,977.613,559.721,762.806,960.041
3052.4,2189.5,2447.76,2170.7296,130,155.28,153.6,109.429,268.296,271.318,430.198,574.482,262.495,427.209,556.878,562.634,562.68,765.742,977.654,559.745,762.853,960
3033.9,2780.8,2466.24,2282.332,130,153.36,151.68,109.439,268.291,271.321,430.15,574.514,262.467,424.31,556.807,562.687,565.601,765.8,977.72,562.63,762.839,960.052
3075.7,2873.5,2427.12,2134.0384,128,155.28,153.6,109.415,268.321,271.405,433.145,577.292,259.559,421.355,556.743,559.742,562.662,765.72,977.601,556.84,762.826,959.976
3090.2,3033.8,2475,2346.5416,134,155.76,155.04,109.39,268.331,274.181,436.097,574.542,259.544,421.344,553.849,559.719,559.765,765.692,977.627,556.829,762.849,957.143
3017,3091.2,2492.16,2370.238,138,151.92,151.2,109.412,268.259,271.39,433.089,574.443,256.603,412.642,553.762,559.697,562.625,765.756,977.688,556.794,765.655,957.081
3079.9,3017.8,2403.12,1802.2888,132,155.04,154.08,109.409,268.311,271.426,433.113,574.278,259.494,412.482,550.817,556.815,559.706,765.786,977.637,556.763,762.849,962.909
3062.4,3081.1,2477.04,2338.8976,136,154.08,152.88,109.42,268.322,271.422,436.097,568.539,259.541,412.567,547.989,559.75,562.655,765.76,977.672,556.84,762.885,960.047
3041.3,3063.7,2456.52,2256.3424,132,152.64,151.68,109.422,268.29,271.417,430.22,559.706,259.47,409.62,533.343,556.793,559.694,765.758,977.637,556.742,765.657,957.126
3079.7,3042.5,2432.04,2105.7556,126,154.56,153.36,109.443,268.327,274.169,427.279,553.759,259.508,403.678,527.373,559.725,562.629,765.808,977.612,556.818,765.673,960.025
3089.1,3080.9,2478.24,2453.5576,130,155.04,153.84,109.489,268.292,271.379,421.36,539.132,259.518,406.631,512.62,553.896,556.749,765.722,977.631,553.868,762.828,962.927
3065.1,3090.4,2488.68,2393.17,132,153.6,152.4,109.51,268.296,274.216,427.316,527.423,256.547,403.695,503.685,553.913,556.779,765.741,977.688,553.888,762.87,962.899
3081.5,3066.3,2459.4,2208.1852,126,154.56,153.12,112.306,268.331,274.219,418.417,509.773,259.505,403.672,483.178,556.792,556.829,765.67,977.665,553.912,762.847,962.94
3056.2,3082.9,2478.36,2312.908,126,153.12,151.68,112.327,268.263,274.167,412.486,494.957,256.604,389.049,459.793,556.79,559.692,765.675,977.669,553.902,762.737,959.968
3047.1,3057.6,2448.12,2292.2692,122,152.64,151.68,112.336,268.209,271.348,391.956,456.791,256.527,383.085,418.455,553.843,553.911,762.846,977.631,553.77,762.688,957.113
3083.3,3048.3,2437.2,2212.0072,120,154.56,153.84,112.374,265.38,271.2,386.018,430.137,253.616,377.263,412.601,550.942,553.804,762.816,977.648,550.888,756.926,954.155
3087,3084.5,2480.88,2311.3792,122,155.28,154.08,112.396,268.197,271.365,394.902,424.331,253.62,409.523,403.759,553.874,553.895,762.819,977.63,553.837,762.741,957.054
3082.9,3088.4,2485.32,2344.2484,124,155.28,154.56,112.395,268.223,271.396,430.188,409.508,253.631,412.603,388.976,553.896,556.755,762.89,977.661,553.834,759.822,954.217
3080.9,3084.4,2480.64,2289.976,122,155.52,154.32,112.368,268.184,271.375,427.201,386.09,253.667,409.7,374.287,553.838,556.736,762.884,977.648,550.93,762.851,957.08
3054.1,3082.4,2478.72,2332.7824,122,154.8,152.64,112.387,265.353,271.217,418.482,380.193,253.585,409.64,362.63,553.786,553.863,765.655,977.673,550.906,759.854,957.064
3049.1,3055.5,2447.88,2051.4832,116,154.8,152.64,112.352,265.295,268.423,418.405,362.625,250.754,409.623,344.812,550.841,550.917,762.887,977.728,547.946,759.824,957.056
3084.8,3050.4,2440.8,2004.0904,114,156.48,154.56,112.347,262.48,268.327,418.477,342.054,253.611,409.622,338.929,547.929,550.829,765.658,977.762,545,756.948,959.979
3088.6,3086,2482.92,2282.332,118,156.72,154.32,112.33,262.448,268.253,418.415,338.822,250.785,409.536,330.1,550.939,553.811,762.829,977.684,550.857,759.844,957.097
3025.8,3089.5,2486.76,2235.7036,120,153.12,150.96,112.323,259.496,265.353,415.561,318.417,253.572,409.573,321.264,550.873,550.945,762.794,977.619,547.969,756.853,957.055
3043.9,3027.8,2413.44,1832.1004,112,155.52,154.32,112.331,253.689,259.553,418.437,318.371,250.721,409.535,315.557,553.779,553.86,762.85,977.694,550.883,759.803,954.209
2448.1,3010,2473.8,2291.5048,116,155.28,155.76,112.335,253.608,259.47,418.482,315.404,250.66,409.448,315.355,550.933,553.834,762.82,977.708,550.829,759.768,957.092
2394.8,2873.6,2472.12,2262.4576,114,153.6,154.32,112.33,256.573,262.494,418.504,315.335,250.663,406.691,312.506,553.831,556.746,762.896,977.669,550.903,756.951,957.1
1400.2,2565.6,2442,1981.9228,114,153.36,153.84,112.395,256.567,262.492,418.491,312.443,250.714,406.684,315.499,553.879,556.775,765.668,977.684,553.78,756.878,960.035
1020,1994.4,2436.6,1915.42,116,155.28,156,112.414,256.604,265.331,418.508,315.287,250.706,409.488,315.393,553.8,553.877,765.689,977.714,550.898,759.817,957.138
647.2,1295.8,2486.04,2102.698,120,154.56,156.24,112.366,259.46,265.345,421.404,315.287,250.723,409.479,315.337,553.791,553.874,765.696,977.659,550.889,759.815,957.107
409.8,738.5,2473.92,2062.1848,122,154.32,156.24,112.355,256.587,262.477,424.311,315.451,250.788,409.455,315.476,550.956,553.83,762.873,977.67,550.866,759.895,957.13
341.4,484.1,2473.44,2189.0752,124,153.12,154.32,112.339,256.584,262.465,421.442,318.374,250.758,409.462,318.289,553.777,553.867,765.726,977.726,550.868,762.678,959.981
262.3,378.2,2444.04,1939.8808,122,153.12,154.08,112.318,259.533,268.207,424.31,321.259,250.73,409.519,318.343,550.876,550.95,762.873,977.73,547.962,756.945,957.086
